,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
103,coral_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.coral.sh,21,15992,2797,2811,10,579,2031,39,24220,41327,2370940,7163,66,2401,3658,42,8,2425605,Coral,4,100L,0.8522788203753351,0.8721352298147133,0.7273252216951949,0.9945044457096541,TRA,2.0613413973008797e-05,0.19047619047619047
104,coral_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.coral.sh,22,17590,2912,2211,13,737,757,38,24220,42585,2371828,5933,37,1519,882,37,9,2422830,Coral,4,100L,0.8777154870357393,0.9466278397723736,0.8282286986273135,0.9965296652125766,TRA,1.898606175422956e-05,0.24324324324324326
105,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_18.corrected.fastq.gz,run.bfc.sh,18,244,25513,167669,1,25,0,0,193452,680,18957446,387031,1,42,0,0,0,19345200,Bfc,32,100L,0.0017538836917188319,0.9418282548476454,0.0016455555813479628,0.9799912122903873,TRA,0.0,
106,coral_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.coral.sh,23,8434,1497,1200,7,352,608,14,12098,20896,1185009,3135,16,696,719,12,3,1210486,Coral,2,100L,0.8695435063043568,0.9365783694141903,0.8106612292455578,0.996218038584598,TRA,1.2391717045880746e-05,0.25
107,bless_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.bless.sh,23,44759,15424,35690,3,645,89,15885,96610,114876,8948629,55638,68,2826,733,515597,22900,9661267,Bless,16,100L,0.6737042119708646,0.9699497614725376,0.6528320255228309,0.9403569090075113,TRA,0.05573772052878779,0.04441453305585564
108,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.bfc.sh,19,297,25514,167616,3,22,0,0,193452,817,18957448,386892,3,40,0,0,0,19345200,Bfc,32,100L,0.0021072505409985326,0.9533255542590432,0.0020040803798725333,0.9799983975353059,TRA,0.0,
109,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.bfc.sh,20,509,25513,167387,1,42,0,0,193452,1468,18957422,386243,1,66,0,0,0,19345200,Bfc,32,100L,0.003786325381534184,0.9569752281616688,0.003616095493808533,0.980030705291235,TRA,0.0,
110,coral_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.coral.sh,18,43816,12490,37110,34,1608,1552,63,96610,136141,9465088,57260,60,2254,1769,52,18,9662642,Coral,16,100L,0.7039312102832974,0.9712979081647213,0.6831298700627194,0.9936461358736509,TRA,7.2443954769306365e-06,0.34615384615384615
111,coral_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.coral.sh,20,25187,6121,14085,10,981,1950,59,48334,74216,4734677,22594,38,1669,2059,59,18,4835330,Coral,8,100L,0.7666150191095961,0.9521707892846146,0.7281066005577936,0.9945362367516305,TRA,1.5924456035058622e-05,0.3050847457627119
112,coral_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.coral.sh,24,3631,689,744,5,254,283,4,5606,9398,548832,1839,12,496,671,4,1,561253,Coral,1,100L,0.8363442199875412,0.889540937056318,0.7324908783483136,0.9946156093875834,TRA,8.908638350262715e-06,0.25
113,coral_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.coral.sh,23,16824,2719,1999,15,702,1961,38,24220,43048,2372165,5483,25,1197,2177,43,9,2424147,Coral,4,100L,0.8870206672024067,0.9273189436043255,0.8174980940017721,0.996318278909864,TRA,2.1450844358861075e-05,0.20930232558139536
114,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.bfc.sh,21,568,25514,167328,2,40,0,0,193452,1512,18957409,386198,2,79,0,0,0,19345200,Bfc,32,100L,0.0038998220319310826,0.950345694531741,0.0036960614892574345,0.9800323077559291,TRA,0.0,
115,coral_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.coral.sh,24,8728,1567,1188,6,400,209,14,12098,20869,1184921,3160,19,788,228,14,3,1210002,Coral,2,100L,0.8684922385450914,0.953575508339045,0.8262099962545257,0.9965214847284998,TRA,1.4049563554440405e-05,0.21428571428571427
116,coral_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.coral.sh,19,44367,12496,36516,23,1523,1685,57,96610,137171,9464847,56228,61,2556,1884,39,19,9662805,Coral,16,100L,0.7092642671368518,0.9686465034495908,0.6863065476036587,0.9937111305166025,TRA,6.002397854453236e-06,0.48717948717948717
117,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
118,bless_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.bless.sh,24,44168,15185,36518,2,651,86,15598,96610,113893,8957983,56937,72,2766,636,506394,22580,9661261,Bless,16,100L,0.6667037405607914,0.9709962061468946,0.646789205643037,0.9411947547594945,TRA,0.05475206600877463,0.0445897858189473
119,coral_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.coral.sh,24,16781,2717,1965,12,725,2020,35,24220,43033,2372138,5498,24,1226,2233,30,9,2424191,Coral,4,100L,0.8867115864086872,0.9256001032435688,0.8154375553769755,0.996282869850531,TRA,1.60878412633328e-05,0.3
120,coral_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.coral.sh,23,26639,6047,12284,18,1141,2205,55,48334,76973,4734542,19830,46,1813,2357,44,16,4835621,Coral,8,100L,0.7951509767259279,0.9486092454062581,0.7520737993657222,0.9950182035133143,TRA,1.2407920306409456e-05,0.36363636363636365
121,coral_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.coral.sh,21,25992,6131,13426,10,911,1864,77,48334,75050,4734815,21759,36,1479,2028,70,21,4835258,Coral,8,100L,0.7752378394570753,0.9553572565143781,0.739011868731213,0.9947526874070496,TRA,1.8820091916501665e-05,0.3
122,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bfc.sh,23,859,25510,167023,4,56,0,0,193452,2262,18957384,385445,5,104,0,0,0,19345200,Bfc,32,100L,0.005834302707972773,0.9560439560439561,0.005566058905307358,0.9800697847528069,TRA,0.0,
123,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
124,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.bfc.sh,24,1241,25513,166623,2,73,0,0,193452,3582,18957383,384127,3,105,0,0,0,19345200,Bfc,32,100L,0.009238887928833223,0.9715215622457283,0.008968066255877476,0.9801379670409197,TRA,0.0,
125,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,18,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
126,coral_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.coral.sh,22,26728,6074,12470,29,1177,1856,50,48334,76819,4734400,19974,56,1821,1968,40,16,4835094,Coral,8,100L,0.7936421022181356,0.952994739976181,0.7544967094727925,0.9950654363797233,TRA,1.15819878579403e-05,0.4
127,coral_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.coral.sh,21,47872,12301,31987,22,1637,2791,72,96610,146780,9464665,46620,61,2703,3031,59,18,9663937,Coral,16,100L,0.7589451913133403,0.9624034514864209,0.7292967942088935,0.9945701117734947,TRA,7.967767173978887e-06,0.3050847457627119
128,bless_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.bless.sh,19,83759,30269,77639,16,1634,135,29409,193452,216041,17991181,127318,186,6419,1488,958771,44167,19345571,Bless,32,100L,0.6291985938915247,0.9646926965188347,0.6061702183429005,0.943310756046555,TRA,0.05184328754111212,0.04606626608439346
129,coral_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.coral.sh,22,49265,12418,31318,25,1635,1949,61,96610,148020,9464694,45376,64,2629,2133,43,19,9662978,Coral,16,100L,0.7653726033630478,0.96883140684112,0.7407495501458148,0.9948002470050841,TRA,6.416241452686739e-06,0.4418604651162791
130,coral_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.coral.sh,20,46713,12444,33982,23,1774,1674,83,96610,142146,9464644,51256,60,2702,1849,71,17,9662745,Coral,16,100L,0.7349768875192604,0.9689768706926521,0.7114455900145811,0.994210951607041,TRA,9.107142949544875e-06,0.23943661971830985
131,coral_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.coral.sh,24,27408,6115,11838,25,1384,1564,49,48334,77352,4734352,19438,58,2024,1678,44,17,4834963,Coral,8,100L,0.7991734683335056,0.9543267451328744,0.7609257154664738,0.995192914253851,TRA,1.2616435741080128e-05,0.38636363636363635
132,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,19,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
133,bless_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.bless.sh,20,82351,30109,79353,21,1482,136,29617,193452,213769,17975370,129053,171,5822,1300,975367,44719,19345571,Bless,32,100L,0.623556831241869,0.967757853420918,0.6027822018423555,0.9424008328751498,TRA,0.05272969197962676,0.0458483832239557
134,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,19,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
135,bless_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.bless.sh,22,84395,30014,77434,16,1448,145,29184,193452,219899,17983444,123704,179,6150,1361,966926,43930,19345593,Bless,32,100L,0.6399798604785174,0.9669715491842927,0.6181203307305233,0.9430971310606759,TRA,0.05225252076790823,0.045432639105784725
136,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,20,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
137,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,20,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
138,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,21,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
139,coral_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.coral.sh,24,48529,12181,30613,32,2193,3062,83,96610,148719,9463424,44662,79,3920,4530,72,19,9665425,Coral,16,100L,0.7690465971320865,0.9462362170657064,0.7253504739348747,0.9944893158135313,TRA,9.415002444279482e-06,0.2638888888888889
140,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,19,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
141,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,22,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
142,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,21,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
143,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,18,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
144,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,20,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
145,bless_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.bless.sh,24,85428,29893,76499,12,1465,155,28739,193452,224055,17997983,120584,176,6285,1380,952314,42897,19345674,Bless,32,100L,0.6501150479197073,0.9669212843086483,0.6278743845008835,0.9440112166244267,TRA,0.051443594056221564,0.045045016664671526
146,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,23,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
147,bless_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.bless.sh,21,87923,30796,73223,18,1357,135,29665,193452,226319,17981496,117086,175,5878,1239,969291,44132,19345616,Bless,32,100L,0.6590439859640949,0.9695119861546634,0.6383191858010221,0.9433375692770566,TRA,0.05238515020664113,0.0455301864971407
148,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,22,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
149,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,22,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
150,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,23,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
151,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,19,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
152,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,807,25509,167074,0,62,0,0,193452,2288,18957377,385423,1,111,0,0,0,19345200,Bfc,32,100L,0.005901302774489246,0.9537307211338057,0.0056150070542233775,0.9800707669085872,TRA,0.0,
153,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,24,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50L,0.0,,0.0,0.9799322154834106,TRA,0.0,
154,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,22,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
155,coral_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.coral.sh,23,48080,12168,31099,33,2231,2999,69,96610,148014,9464042,45375,71,3328,3550,52,20,9664452,Coral,16,100L,0.7653692816034005,0.9555948661002505,0.7298036599806608,0.9945805402738619,TRA,7.4499826787902715e-06,0.38461538461538464
156,bless_TRA.rep.seq_sim_rl_100_cov_32_1_18.corrected.fastq.gz,run.bless.sh,18,82233,30348,79052,18,1675,126,29815,193452,211666,17978262,130890,177,6268,1256,972029,44979,19345527,Bless,32,100L,0.617901890493817,0.9656736164971029,0.5959375985240369,0.9424565561558148,TRA,0.052570705362536774,0.04627331077570731
157,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,23,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
158,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,21,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
159,coral_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.coral.sh,20,82995,24759,76720,60,3206,5712,138,193452,282317,18951519,105229,130,5529,6010,124,36,19350894,Coral,32,100L,0.7284735231430591,0.9607324676031798,0.6986989931517807,0.9939526195686,TRA,8.268351839455067e-06,0.2903225806451613
160,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,20,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
161,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,21,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
162,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,19,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
163,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,24,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Fiona,2,50L,0.0,,0.0,0.9801206811043147,TRA,0.0,
164,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,23,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
165,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,20,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
166,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,21,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
167,coral_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.coral.sh,22,84044,24751,75006,86,3483,6082,148,193452,287351,18951846,100161,160,5245,8573,127,40,19353503,Coral,32,100L,0.7415280042940605,0.9541187838057702,0.7058697537108528,0.9940958370086015,TRA,8.628928830093447e-06,0.31496062992125984
168,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,22,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
169,lighter_TRA.rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.lighter.sh,18,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Lighter,1,100L,0.0,,0.0,0.9799322154834106,TRA,0.0,
170,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,18,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
171,bless_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bless.sh,23,88256,30441,73285,12,1316,142,29099,193452,228751,17996706,115767,151,5759,1158,954310,43043,19345645,Bless,32,100L,0.6639740158714494,0.9706493881222737,0.6438966904486848,0.9441969015369016,TRA,0.05155439376665911,0.04510379226875963
172,lighter_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.lighter.sh,18,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Lighter,2,100L,0.0,,0.0,0.9801206811043147,TRA,0.0,
173,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,24,7938,3096,12352,417,339,78,35,24220,30191,2372660,17893,473,672,125,33,5,2422052,Fiona,4,50L,0.6278803760086515,0.97428036659352,0.6113052158722236,0.9920744725432661,TRA,1.568917595493408e-05,0.15151515151515152
174,lighter_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.lighter.sh,18,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000,Lighter,4,100L,0.0,,0.0,0.9799496284062758,TRA,0.0,
175,lighter_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.lighter.sh,19,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Lighter,1,100L,0.0,,0.0,0.9799322154834106,TRA,0.0,
176,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,24,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50L,0.6576724717841393,0.9713145776824575,0.6382497090322787,0.9923090896075678,TRA,1.88269292119875e-05,0.04597701149425287
177,coral_TRA.rep.seq_sim_rl_100_cov_32_1_18.corrected.fastq.gz,run.coral.sh,18,72403,25117,89267,60,2936,3669,102,193452,255580,18952843,131996,105,4301,4045,83,31,19348984,Coral,32,100L,0.6594319565710983,0.9683774997537189,0.637898115466386,0.9927370747140685,TRA,5.891782224844467e-06,0.37349397590361444
178,lighter_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.lighter.sh,19,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Lighter,2,100L,0.0,,0.0,0.9801206811043147,TRA,0.0,
179,lighter_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.lighter.sh,20,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Lighter,1,100L,0.0,,0.0,0.9799322154834106,TRA,0.0,
180,lighter_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800,Lighter,2,100L,0.0,,0.0,0.9801206811043147,TRA,0.0,
181,fiona_TRA.rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,18,37245,25507,112282,15207,2642,569,337,193452,198487,18951264,170987,18223,5380,953,359,16,19345669,Fiona,32,50L,0.5372150679073494,0.9690801679523484,0.5200744842668226,0.989873590723456,TRA,1.9384183612363055e-05,0.04456824512534819
182,lighter_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.lighter.sh,19,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000,Lighter,4,100L,0.0,,0.0,0.9799496284062758,TRA,0.0,
183,lighter_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.lighter.sh,18,0,6433,41901,0,0,0,0,48334,0,4736534,96866,0,0,0,0,0,4833400,Lighter,8,100L,0.0,,0.0,0.9799590350477925,TRA,0.0,
184,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,23,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
185,lighter_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000,Lighter,4,100L,0.0,,0.0,0.9799496284062758,TRA,0.0,
186,coral_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.coral.sh,19,79464,25039,82067,67,3077,3738,132,193452,270797,18952656,116758,120,4447,3979,122,36,19348915,Coral,32,100L,0.6987317929068132,0.9698234027999126,0.6769903626582033,0.9935176606355335,TRA,8.165832554435222e-06,0.29508196721311475
187,lighter_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.lighter.sh,19,0,6433,41901,0,0,0,0,48334,0,4736534,96866,0,0,0,0,0,4833400,Lighter,8,100L,0.0,,0.0,0.9799590350477925,TRA,0.0,
188,fiona_TRA.rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,24,24263,12772,50975,6935,1387,278,157,96610,109033,9464367,76313,8124,2738,470,165,11,9661221,Fiona,16,50L,0.5882673486344459,0.9714186438110851,0.5709591790489139,0.9909110763558602,TRA,1.82171590940731e-05,0.06666666666666667
189,coral_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.coral.sh,21,83410,24778,76452,67,3257,5488,147,193452,283454,18952107,104081,137,4903,7290,127,41,19352140,Coral,32,100L,0.7314281290722129,0.9587582488575903,0.6999651644367606,0.9939780175783516,TRA,8.681210450110426e-06,0.3228346456692913
