,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Trim Percent,Trim Efficiency
205,pollux_ecoli.wgsim_raw_rl__100_cov_32_22.corrected.fastq,run.pollux.sh,22,569041,910118,21648,121,6442,2712,34,1510082,727904,150238049,26200,363,12285,4818,47,0,151009666,Pollux,32,100L,0.965256782,0.977043169,0.942576886,0.999710528,3.11E-07,0
206,pollux_ecoli.wgsim_raw_rl__100_cov_32_24.corrected.fastq,run.pollux.sh,24,569532,910264,21357,126,6400,2403,33,1510082,728313,150238914,25843,311,11961,4139,44,0,151009525,Pollux,32,100L,0.965732554,0.978372221,0.944384186,0.999719898,2.91E-07,0
207,pollux_ecoli.wgsim_raw_rl__100_cov_32_26.corrected.fastq,run.pollux.sh,26,570018,910530,20936,125,6202,2269,31,1510080,728630,150240124,25520,315,10686,3815,35,2,151009127,Pollux,32,100L,0.966160578,0.980486617,0.946932308,0.999732659,2.45E-07,0.057142857
208,pollux_ecoli.wgsim_raw_rl__100_cov_32_28.corrected.fastq,run.pollux.sh,28,569876,910589,21040,125,6162,2288,30,1510080,728189,150239982,25971,306,10838,3766,34,1,151009087,Pollux,32,100L,0.965563011,0.980339072,0.946198419,0.999729056,2.32E-07,0.029411765
209,pollux_ecoli.wgsim_raw_rl__100_cov_32_30.corrected.fastq,run.pollux.sh,30,570341,911452,21162,123,5866,2248,26,1511192,727924,150351503,26784,303,10038,3712,34,1,151120299,Pollux,32,100L,0.964510778,0.981460857,0.946291811,0.999729547,2.32E-07,0.029411765
210,pollux_ecoli.wgsim_raw_rl__100_cov_4_20.corrected.fastq,run.pollux.sh,20,25113,111028,45593,32,2457,983,1,185206,34891,18423727,56251,57,4971,1446,1,0,18521344,Pollux,4,100L,0.382820215,0.844654788,0.312413596,0.996613313,5.40E-08,0
211,pollux_ecoli.wgsim_raw_rl__100_cov_4_22.corrected.fastq,run.pollux.sh,22,23493,110932,46852,33,2025,787,2,184122,32462,18317809,57773,49,3598,1140,3,0,18412834,Pollux,4,100L,0.359749543,0.872634409,0.307242201,0.996602207,1.63E-07,0
212,pollux_ecoli.wgsim_raw_rl__100_cov_4_24.corrected.fastq,run.pollux.sh,24,21676,110624,47953,40,1834,735,2,182862,29898,18193477,59187,52,3139,1048,3,0,18286804,Pollux,4,100L,0.335612056,0.877160041,0.288612,0.996531433,1.64E-07,0
213,pollux_ecoli.wgsim_raw_rl__100_cov_4_26.corrected.fastq,run.pollux.sh,26,20007,110205,48891,40,1709,644,1,181496,27482,18058442,60445,55,2795,877,1,0,18150097,Pollux,4,100L,0.312554733,0.882133915,0.270792817,0.996464316,5.51E-08,0
214,pollux_ecoli.wgsim_raw_rl__100_cov_4_28.corrected.fastq,run.pollux.sh,28,18329,109559,49633,40,1592,573,1,179726,25116,17883111,61339,54,2632,809,1,0,17973062,Pollux,4,100L,0.290509514,0.87950415,0.250708461,0.996392657,5.56E-08,0
215,pollux_ecoli.wgsim_raw_rl__100_cov_4_30.corrected.fastq,run.pollux.sh,30,16749,108914,50091,42,1418,540,1,177754,22777,17688018,62002,51,2253,729,1,0,17775831,Pollux,4,100L,0.26866323,0.884234636,0.233489425,0.996341324,5.63E-08,0
216,pollux_ecoli.wgsim_raw_rl__100_cov_8_20.corrected.fastq,run.pollux.sh,20,118854,224374,26283,112,6024,1833,6,377480,156748,37548783,31891,180,9290,2559,8,0,37749459,Pollux,8,100L,0.83094164,0.929719983,0.768128542,0.998836328,2.12E-07,0
217,pollux_ecoli.wgsim_raw_rl__100_cov_8_22.corrected.fastq,run.pollux.sh,22,116000,224615,29259,129,5680,1783,7,377466,152950,37548482,35666,188,8351,2411,10,0,37748058,Pollux,8,100L,0.810906816,0.934262608,0.75384909,0.998764811,2.65E-07,0
218,pollux_ecoli.wgsim_raw_rl__100_cov_8_24.corrected.fastq,run.pollux.sh,24,112675,224741,32628,152,5499,1721,5,377416,148517,37544368,40023,206,7682,2286,5,0,37743087,Pollux,8,100L,0.787721438,0.937104458,0.734852021,0.998669902,1.32E-07,0
219,pollux_ecoli.wgsim_raw_rl__100_cov_8_26.corrected.fastq,run.pollux.sh,26,108840,224822,36394,179,5305,1812,4,377352,143432,37538443,44980,231,7297,2317,4,0,37736704,Pollux,8,100L,0.76126786,0.937182285,0.710241386,0.998547064,1.06E-07,0
220,pollux_ecoli.wgsim_raw_rl__100_cov_8_28.corrected.fastq,run.pollux.sh,28,104616,224918,40539,200,5104,1863,3,377240,137853,37527824,50394,237,6896,2383,5,0,37725592,Pollux,8,100L,0.732298523,0.936934182,0.683006901,0.998411821,1.33E-07,0
221,pollux_ecoli.wgsim_raw_rl__100_cov_8_30.corrected.fastq,run.pollux.sh,30,100059,224980,45007,198,4934,1900,3,377078,131739,37512380,56297,236,6447,2361,3,0,37709463,Pollux,8,100L,0.700605203,0.937330573,0.653763109,0.998267172,7.96E-08,0
222,racer_ecoli.wgsim_raw_rl_100_cov_1_1_0.corrected.fastq,run.pollux.sh,0,399,28452,17914,2,393,30,2,47190,654,4693688,22818,10,1770,118,3,0,4719061,Racer,1,100L,0.027862986,0.257277734,-0.052573279,0.994761882,6.36E-07,0
223,racer_ecoli.wgsim_raw_rl_100_cov_2_1_0.corrected.fastq,run.racer.sh,0,3624,56666,32913,2,1002,173,37,94380,5162,9384426,41642,28,6055,1243,133,0,9438689,Racer,2,100L,0.110289719,0.414285714,-0.045637125,0.9947979,1.41E-05,0
224,racer_ecoli.wgsim_raw_rl_100_cov_4_1_0.corrected.fastq,run.racer.sh,0,30246,112677,42496,3,2899,439,116,188760,41661,18762806,52145,73,17135,3845,521,3,18878189,Racer,4,100L,0.444118713,0.665075589,0.220465642,0.996095017,2.78E-05,0.005758157
225,racer_ecoli.wgsim_raw_rl_100_cov_8_1_0.corrected.fastq,run.racer.sh,0,131044,223999,14350,29,7678,420,125,377520,171979,37539614,16789,99,21039,4398,569,3,37754490,Racer,8,100L,0.911060137,0.871150261,0.776307425,0.99886387,1.52E-05,0.005272408
226,racer_ecoli.wgsim_raw_rl_100_cov_16_1_0.corrected.fastq,run.racer.sh,0,290966,451135,1226,49,11540,126,38,755042,374989,75112085,1492,77,14777,1409,156,4,75504989,Racer,16,100L,0.996036985,0.9586221,0.953044111,0.999762784,2.12E-06,0.025641026
227,racer_ecoli.wgsim_raw_rl_100_cov_32_1_0.corrected.fastq,run.racer.sh,0,592306,913471,833,19,3274,181,54,1510084,753246,150245838,1159,57,6977,1990,270,1,151009538,Racer,32,100L,0.99846369,0.988235572,0.986577501,0.999930779,1.79E-06,0.003703704
228,reckoner_ecoli.wgsim_raw_rl__100_cov_1_20.corrected.fastq,run.reckoner.sh,20,109,28657,18356,0,61,7,3,47190,159,4695283,23322,1,216,29,9,0,4719019,Reckoner,1,100L,0.006771432,0.393564356,-0.003662536,0.995003834,1.91E-06,0
229,reckoner_ecoli.wgsim_raw_rl__100_cov_1_22.corrected.fastq,run.reckoner.sh,22,102,28666,18370,0,51,1,0,47190,152,4695394,23330,0,123,2,0,0,4719001,Reckoner,1,100L,0.006473043,0.548736462,0.001149817,0.995029668,0,
230,reckoner_ecoli.wgsim_raw_rl__100_cov_1_24.corrected.fastq,run.reckoner.sh,24,94,28669,18385,0,41,1,0,47190,132,4695424,23350,0,93,2,0,0,4719001,Reckoner,1,100L,0.005621327,0.581497797,0.001575675,0.995031787,0,
231,reckoner_ecoli.wgsim_raw_rl__100_cov_1_26.corrected.fastq,run.reckoner.sh,26,84,28673,18399,0,33,1,0,47190,116,4695436,23366,0,81,2,0,0,4719001,Reckoner,1,100L,0.004939954,0.582914573,0.001405332,0.99503094,0,
232,reckoner_ecoli.wgsim_raw_rl__100_cov_1_28.corrected.fastq,run.reckoner.sh,28,69,28675,18416,0,29,1,0,47190,95,4695442,23387,0,75,2,0,0,4719001,Reckoner,1,100L,0.004045652,0.552325581,0.000766545,0.995027761,0,
233,reckoner_ecoli.wgsim_raw_rl__100_cov_1_30.corrected.fastq,run.reckoner.sh,30,58,28677,18428,0,26,1,0,47190,81,4695451,23401,0,66,2,0,0,4719001,Reckoner,1,100L,0.003449451,0.543624161,0.000553616,0.995026702,0,
234,reckoner_ecoli.wgsim_raw_rl__100_cov_16_20.corrected.fastq,run.reckoner.sh,20,294695,457475,2014,104,713,41,18,755042,373952,75125821,2496,114,1591,376,78,0,75504428,Reckoner,16,100L,0.993369602,0.99476749,0.988144445,0.999938348,1.03E-06,0
235,reckoner_ecoli.wgsim_raw_rl__100_cov_16_22.corrected.fastq,run.reckoner.sh,22,294238,457415,2471,101,781,36,15,755042,373461,75125976,2992,109,1508,267,43,0,75504356,Reckoner,16,100L,0.992052129,0.995269644,0.987337065,0.999934851,5.70E-07,0
236,reckoner_ecoli.wgsim_raw_rl__100_cov_16_24.corrected.fastq,run.reckoner.sh,24,293635,457346,3038,99,891,33,14,755042,372805,75125934,3646,111,1562,248,42,0,75504348,Reckoner,16,100L,0.990314809,0.995168373,0.985506746,0.999925713,5.56E-07,0
237,reckoner_ecoli.wgsim_raw_rl__100_cov_16_26.corrected.fastq,run.reckoner.sh,26,292809,457293,3814,97,1001,28,12,755042,371891,75125912,4563,108,1601,222,33,0,75504330,Reckoner,16,100L,0.987878997,0.995121938,0.98303644,0.999913555,4.37E-07,0
238,reckoner_ecoli.wgsim_raw_rl__100_cov_16_28.corrected.fastq,run.reckoner.sh,28,291733,457223,4817,99,1144,26,11,755042,370667,75125850,5788,107,1649,251,32,0,75504344,Reckoner,16,100L,0.984624988,0.994900246,0.979577904,0.999896337,4.24E-07,0
239,reckoner_ecoli.wgsim_raw_rl__100_cov_16_30.corrected.fastq,run.reckoner.sh,30,290343,457149,6123,98,1303,26,13,755042,369041,75125729,7415,106,1782,212,46,0,75504331,Reckoner,16,100L,0.980303143,0.994625844,0.975006375,0.999873372,6.09E-07,0
240,reckoner_ecoli.wgsim_raw_rl__100_cov_2_20.corrected.fastq,run.reckoner.sh,20,705,57238,36197,3,218,19,5,94380,984,9390352,45843,5,751,111,19,0,9438065,Reckoner,2,100L,0.021013518,0.53304442,0.002605335,0.995048879,2.01E-06,0
241,reckoner_ecoli.wgsim_raw_rl__100_cov_2_22.corrected.fastq,run.reckoner.sh,22,643,57247,36271,3,194,22,7,94380,890,9390361,45935,7,715,150,35,0,9438093,Reckoner,2,100L,0.019006941,0.507122507,0.000533903,0.995036921,3.71E-06,0
242,reckoner_ecoli.wgsim_raw_rl__100_cov_2_24.corrected.fastq,run.reckoner.sh,24,585,57264,36347,3,164,17,8,94380,814,9390621,46012,6,505,69,15,0,9438042,Reckoner,2,100L,0.017383505,0.586455331,0.005125358,0.995061794,1.59E-06,0
243,reckoner_ecoli.wgsim_raw_rl__100_cov_2_26.corrected.fastq,run.reckoner.sh,26,533,57271,36399,3,157,17,8,94380,735,9390686,46091,6,446,62,10,0,9438036,Reckoner,2,100L,0.015696408,0.591311344,0.004847734,0.995060943,1.06E-06,0
244,reckoner_ecoli.wgsim_raw_rl__100_cov_2_28.corrected.fastq,run.reckoner.sh,28,494,57280,36453,3,142,8,6,94380,671,9390871,46157,4,287,12,8,0,9438010,Reckoner,2,100L,0.014329034,0.691752577,0.007943965,0.995076504,8.48E-07,0
245,reckoner_ecoli.wgsim_raw_rl__100_cov_2_30.corrected.fastq,run.reckoner.sh,30,449,57308,36507,3,111,2,1,94380,596,9390990,46233,3,174,5,3,0,9438004,Reckoner,2,100L,0.012727156,0.769032258,0.008904739,0.995081799,3.18E-07,0
246,reckoner_ecoli.wgsim_raw_rl__100_cov_32_20.corrected.fastq,run.reckoner.sh,20,590149,910716,982,229,251,119,37,1502446,748794,149490945,1518,265,2482,1092,118,0,150245214,Reckoner,32,100L,0.997976842,0.995249665,0.99321349,0.99996356,7.85E-07,0
247,reckoner_ecoli.wgsim_raw_rl__100_cov_32_22.corrected.fastq,run.reckoner.sh,22,590545,910589,843,225,195,91,27,1502488,749290,149495596,1248,245,1996,778,81,0,150249234,Reckoner,32,100L,0.998337193,0.996311484,0.994641177,0.999971061,5.39E-07,0
248,reckoner_ecoli.wgsim_raw_rl__100_cov_32_24.corrected.fastq,run.reckoner.sh,24,593543,915255,807,219,189,71,23,1510084,753069,150251952,1159,235,1628,633,88,0,151008764,Reckoner,32,100L,0.998463329,0.997006606,0.995465562,0.999975213,5.83E-07,0
249,reckoner_ecoli.wgsim_raw_rl__100_cov_32_26.corrected.fastq,run.reckoner.sh,26,593574,915240,815,208,188,59,20,1510084,753069,150252332,1174,220,1308,524,74,0,151008701,Reckoner,32,100L,0.998443472,0.997573192,0.996014547,0.999978147,4.90E-07,0
250,reckoner_ecoli.wgsim_raw_rl__100_cov_32_28.corrected.fastq,run.reckoner.sh,28,593505,915224,865,210,226,54,18,1510084,752951,150252426,1292,220,1236,492,61,0,151008678,Reckoner,32,100L,0.998287024,0.997710285,0.995995985,0.99997814,4.04E-07,0
251,reckoner_ecoli.wgsim_raw_rl__100_cov_32_30.corrected.fastq,run.reckoner.sh,30,593338,915188,1010,203,295,50,19,1510084,752709,150252481,1542,212,1223,408,61,0,151008636,Reckoner,32,100L,0.997955588,0.997837845,0.995793178,0.99997718,4.04E-07,0
252,reckoner_ecoli.wgsim_raw_rl__100_cov_4_20.corrected.fastq,run.reckoner.sh,20,6457,114109,67164,3,885,142,65,188760,9360,18776819,84494,26,4635,1048,284,2,18876668,Reckoner,4,100L,0.099729367,0.622216313,0.039177872,0.99520641,1.52E-05,0.007042254
253,reckoner_ecoli.wgsim_raw_rl__100_cov_4_22.corrected.fastq,run.reckoner.sh,22,5615,114197,68052,4,779,113,47,188760,8146,18778311,85713,22,3370,699,177,1,18876439,Reckoner,4,100L,0.086789759,0.666884977,0.043437497,0.995233158,9.43E-06,0.005649718
254,reckoner_ecoli.wgsim_raw_rl__100_cov_4_24.corrected.fastq,run.reckoner.sh,24,4897,114225,68803,3,738,94,36,188760,7065,18778836,86794,21,2936,567,128,2,18876349,Reckoner,4,100L,0.075272483,0.668527631,0.037950543,0.995208501,6.89E-06,0.015625
255,reckoner_ecoli.wgsim_raw_rl__100_cov_4_26.corrected.fastq,run.reckoner.sh,26,4245,114292,69509,3,633,78,28,188760,6095,18779437,87769,18,2412,451,88,0,18876270,Reckoner,4,100L,0.064934373,0.68039741,0.034432796,0.995193012,4.66E-06,0
256,reckoner_ecoli.wgsim_raw_rl__100_cov_4_28.corrected.fastq,run.reckoner.sh,28,3658,114302,70100,3,619,78,26,188760,5252,18779424,88612,18,2461,393,74,0,18876234,Reckoner,4,100L,0.055953294,0.647915125,0.025547601,0.995149562,3.92E-06,0
257,reckoner_ecoli.wgsim_raw_rl__100_cov_4_30.corrected.fastq,run.reckoner.sh,30,3186,114347,70590,2,558,77,26,188760,4533,18779741,89331,18,2147,382,79,0,18876231,Reckoner,4,100L,0.048293275,0.641886151,0.021350038,0.995128424,4.19E-06,0
258,reckoner_ecoli.wgsim_raw_rl__100_cov_8_20.corrected.fastq,run.reckoner.sh,20,137318,228194,11145,56,778,29,13,377520,175688,37561637,13122,60,1347,239,54,0,37752147,Reckoner,8,100L,0.930501562,0.991053398,0.922101584,0.999607387,1.43E-06,0
259,reckoner_ecoli.wgsim_raw_rl__100_cov_8_22.corrected.fastq,run.reckoner.sh,22,135839,228186,12610,52,809,24,10,377520,173877,37561804,14937,56,1232,157,31,0,37752094,Reckoner,8,100L,0.9208904,0.992074903,0.913533954,0.999565243,8.21E-07,0
260,reckoner_ecoli.wgsim_raw_rl__100_cov_8_24.corrected.fastq,run.reckoner.sh,24,134036,228173,14394,51,849,17,8,377520,171622,37561865,17194,54,1172,160,26,0,37752093,Reckoner,8,100L,0.908937802,0.99229853,0.901883315,0.999507153,6.89E-07,0
261,reckoner_ecoli.wgsim_raw_rl__100_cov_8_26.corrected.fastq,run.reckoner.sh,26,131934,228144,16467,51,906,18,8,377520,169022,37561814,19794,54,1195,214,28,0,37752121,Reckoner,8,100L,0.895167782,0.991732725,0.887705491,0.999436191,7.42E-07,0
262,reckoner_ecoli.wgsim_raw_rl__100_cov_8_28.corrected.fastq,run.reckoner.sh,28,129777,228134,18599,48,946,16,7,377520,166343,37561813,22474,53,1234,143,23,0,37752083,Reckoner,8,100L,0.8809747,0.991789888,0.873681925,0.999366207,6.09E-07,0
263,reckoner_ecoli.wgsim_raw_rl__100_cov_8_30.corrected.fastq,run.reckoner.sh,30,127233,228116,21111,42,1000,18,7,377520,163165,37561768,25657,48,1270,170,16,0,37752094,Reckoner,8,100L,0.864120706,0.991251785,0.856494476,0.999280543,4.24E-07,0
264,sga_ecoli.wgsim_raw_rl__100_cov_1_20.corrected.fastq,run.sga.sh,20,401,28638,18056,1,90,4,0,47190,520,4695345,22961,1,169,8,0,0,4719004,Sga,1,100L,0.022145564,0.746054519,0.014607555,0.995096635,0,
265,sga_ecoli.wgsim_raw_rl__100_cov_1_22.corrected.fastq,run.sga.sh,22,382,28645,18079,0,80,4,0,47190,491,4695362,22991,0,152,8,0,0,4719004,Sga,1,100L,0.020909633,0.75422427,0.014095903,0.995094092,0,
266,sga_ecoli.wgsim_raw_rl__100_cov_1_24.corrected.fastq,run.sga.sh,24,343,28651,18117,0,75,4,0,47190,448,4695373,23034,0,141,8,0,0,4719004,Sga,1,100L,0.019078443,0.75041876,0.012733157,0.995087311,0,
267,sga_ecoli.wgsim_raw_rl__100_cov_1_26.corrected.fastq,run.sga.sh,26,320,28654,18142,0,71,3,0,47190,417,4695374,23065,0,141,6,0,0,4719003,Sga,1,100L,0.017758283,0.739361702,0.011498169,0.995081164,0,
268,sga_ecoli.wgsim_raw_rl__100_cov_1_28.corrected.fastq,run.sga.sh,28,293,28661,18173,0,61,2,0,47190,378,4695399,23104,0,117,4,0,0,4719002,Sga,1,100L,0.016097436,0.75751503,0.010944553,0.995078409,0,
269,sga_ecoli.wgsim_raw_rl__100_cov_1_30.corrected.fastq,run.sga.sh,30,273,28664,18195,0,56,2,0,47190,348,4695418,23134,0,98,4,0,0,4719002,Sga,1,100L,0.014819862,0.773333333,0.010476109,0.995076078,0,
270,sga_ecoli.wgsim_raw_rl__100_cov_16_20.corrected.fastq,run.sga.sh,20,294909,457702,1847,14,533,13,5,755018,374072,75124158,2454,21,1073,33,12,0,75501823,Sga,16,100L,0.993482522,0.997052066,0.990545142,0.999952412,1.59E-07,0
271,sga_ecoli.wgsim_raw_rl__100_cov_16_22.corrected.fastq,run.sga.sh,22,295270,457686,1621,14,423,4,2,755018,374457,75124641,2074,16,603,13,5,0,75501809,Sga,16,100L,0.994491821,0.998357653,0.992855834,0.999964094,6.62E-08,0
272,sga_ecoli.wgsim_raw_rl__100_cov_16_24.corrected.fastq,run.sga.sh,24,295271,457653,1599,16,475,4,2,755018,374449,75124618,2078,20,628,10,5,0,75501808,Sga,16,100L,0.994481139,0.998299061,0.992786706,0.999963696,6.62E-08,0
273,sga_ecoli.wgsim_raw_rl__100_cov_16_26.corrected.fastq,run.sga.sh,26,295143,457623,1686,18,544,4,2,755018,374304,75124584,2222,21,662,10,5,0,75501808,Sga,16,100L,0.994098681,0.998207885,0.992313944,0.999961325,6.62E-08,0
274,sga_ecoli.wgsim_raw_rl__100_cov_16_28.corrected.fastq,run.sga.sh,28,294899,457576,1875,24,640,4,3,755018,373989,75124508,2529,29,739,7,6,0,75501807,Sga,16,100L,0.99328319,0.99800926,0.991301877,0.99995616,7.95E-08,0
275,sga_ecoli.wgsim_raw_rl__100_cov_16_30.corrected.fastq,run.sga.sh,30,294580,457516,2121,26,771,4,2,755018,373614,75124368,2902,31,879,8,5,0,75501807,Sga,16,100L,0.992292492,0.997631515,0.989936683,0.999949339,6.62E-08,0
276,sga_ecoli.wgsim_raw_rl__100_cov_2_20.corrected.fastq,run.sga.sh,20,3713,57137,33167,4,350,9,5,94380,4612,9390437,42213,7,722,13,6,0,9438010,Sga,2,100L,0.098494394,0.862539742,0.082797651,0.995448087,6.36E-07,0
277,sga_ecoli.wgsim_raw_rl__100_cov_2_22.corrected.fastq,run.sga.sh,22,3396,57156,33503,4,314,7,4,94380,4194,9390511,42630,8,648,12,7,0,9438010,Sga,2,100L,0.089569452,0.864029666,0.075474116,0.995411639,7.42E-07,0
278,sga_ecoli.wgsim_raw_rl__100_cov_2_24.corrected.fastq,run.sga.sh,24,3126,57170,33784,4,287,9,4,94380,3856,9390588,42970,6,569,16,6,0,9438011,Sga,2,100L,0.082347414,0.868272912,0.069854354,0.995383879,6.36E-07,0
279,sga_ecoli.wgsim_raw_rl__100_cov_2_26.corrected.fastq,run.sga.sh,26,2859,57199,34061,2,253,6,2,94380,3524,9390662,43304,4,499,11,3,0,9438007,Sga,2,100L,0.075254121,0.873574616,0.064363202,0.995356965,3.18E-07,0
280,sga_ecoli.wgsim_raw_rl__100_cov_2_28.corrected.fastq,run.sga.sh,28,2576,57212,34355,1,230,6,2,94380,3161,9390691,43669,2,470,11,3,0,9438007,Sga,2,100L,0.067499466,0.867929709,0.057228272,0.995321576,3.18E-07,0
281,sga_ecoli.wgsim_raw_rl__100_cov_2_30.corrected.fastq,run.sga.sh,30,2318,57231,34616,1,207,7,2,94380,2837,9390734,43994,1,426,13,3,0,9438008,Sga,2,100L,0.060579531,0.865995116,0.051205398,0.995291697,3.18E-07,0
282,sga_ecoli.wgsim_raw_rl__100_cov_32_20.corrected.fastq,run.sga.sh,20,588364,915303,5891,4,492,30,11,1510084,747285,150252285,7150,27,1570,137,34,1,151008489,Sga,32,100L,0.990522709,0.997720937,0.988260089,0.999940944,2.32E-07,0.029411765
283,sga_ecoli.wgsim_raw_rl__100_cov_32_22.corrected.fastq,run.sga.sh,22,589536,915303,5048,1,182,14,6,1510084,748569,150253354,5882,12,549,53,18,0,151008437,Sga,32,100L,0.992203602,0.999196445,0.991405671,0.999956863,1.19E-07,0
284,sga_ecoli.wgsim_raw_rl__100_cov_32_24.corrected.fastq,run.sga.sh,24,589952,915303,4676,1,146,6,2,1510084,749009,150253517,5444,10,415,10,2,0,151008407,Sga,32,100L,0.992784176,0.999432905,0.992220854,0.999961055,1.32E-08,0
285,sga_ecoli.wgsim_raw_rl__100_cov_32_26.corrected.fastq,run.sga.sh,26,590301,915299,4355,2,122,5,2,1510084,749351,150253585,5101,11,348,7,2,0,151008405,Sga,32,100L,0.993238801,0.999526481,0.992768261,0.999963783,1.32E-08,0
286,sga_ecoli.wgsim_raw_rl__100_cov_32_28.corrected.fastq,run.sga.sh,28,590616,915297,4051,2,114,4,2,1510084,749678,150253612,4777,8,322,5,2,0,151008404,Sga,32,100L,0.993668277,0.999564003,0.993234852,0.999966134,1.32E-08,0
287,sga_ecoli.wgsim_raw_rl__100_cov_32_30.corrected.fastq,run.sga.sh,30,590970,915294,3694,2,118,6,3,1510084,750028,150253603,4428,7,329,8,3,0,151008406,Sga,32,100L,0.99413087,0.999550885,0.993684191,0.999968379,1.99E-08,0
288,sga_ecoli.wgsim_raw_rl__100_cov_4_20.corrected.fastq,run.sga.sh,20,33283,113845,40182,7,1426,17,6,188760,41875,18779542,51987,20,2557,32,8,0,18876021,Sga,4,100L,0.446133686,0.94177312,0.418550638,0.997107229,4.24E-07,0
289,sga_ecoli.wgsim_raw_rl__100_cov_4_22.corrected.fastq,run.sga.sh,22,31446,113972,42099,7,1224,12,2,188760,39414,18780181,54452,16,1924,25,2,0,18876014,Sga,4,100L,0.419896448,0.952880594,0.399132806,0.997011074,1.06E-07,0
290,sga_ecoli.wgsim_raw_rl__100_cov_4_24.corrected.fastq,run.sga.sh,24,29598,114026,43985,8,1137,6,0,188760,36994,18780402,56870,18,1710,12,0,0,18876006,Sga,4,100L,0.394123413,0.955522265,0.375777721,0.996895,0,
291,sga_ecoli.wgsim_raw_rl__100_cov_4_26.corrected.fastq,run.sga.sh,26,27646,114075,45967,6,1057,9,1,188760,34422,18780582,59447,13,1527,17,1,0,18876009,Sga,4,100L,0.366702532,0.957070567,0.350254077,0.99676812,5.30E-08,0
292,sga_ecoli.wgsim_raw_rl__100_cov_4_28.corrected.fastq,run.sga.sh,28,25744,114105,47899,5,998,9,3,188760,31967,18780574,61902,13,1533,19,3,0,18876011,Sga,4,100L,0.340549063,0.953697903,0.324015383,0.996637531,1.59E-07,0
293,sga_ecoli.wgsim_raw_rl__100_cov_4_30.corrected.fastq,run.sga.sh,30,23830,114146,49825,5,943,11,5,188760,29500,18780657,64368,14,1445,26,6,0,18876016,Sga,4,100L,0.314271104,0.952503955,0.298600162,0.996510969,3.18E-07,0
294,sga_ecoli.wgsim_raw_rl__100_cov_8_20.corrected.fastq,run.sga.sh,20,135433,227563,12499,30,1982,13,6,377520,172028,37560569,16797,45,2532,45,15,0,37752031,Sga,8,100L,0.911044618,0.985240972,0.897397061,0.99948522,3.97E-07,0
295,sga_ecoli.wgsim_raw_rl__100_cov_8_22.corrected.fastq,run.sga.sh,22,133775,227577,14230,30,1904,4,4,377520,169732,37561016,19102,36,2101,13,13,0,37752013,Sga,8,100L,0.898842369,0.987698288,0.887647352,0.999436719,3.44E-07,0
296,sga_ecoli.wgsim_raw_rl__100_cov_8_24.corrected.fastq,run.sga.sh,24,131661,227562,16321,27,1944,5,3,377520,166899,37560984,21940,31,2133,16,10,0,37752013,Sga,8,100L,0.883816373,0.987287634,0.872436308,0.999360829,2.65E-07,0
297,sga_ecoli.wgsim_raw_rl__100_cov_8_26.corrected.fastq,run.sga.sh,26,129294,227536,18673,27,1985,5,3,377520,163688,37560950,25151,31,2167,16,10,0,37752013,Sga,8,100L,0.86681247,0.98683917,0.855252358,0.999274873,2.65E-07,0
298,sga_ecoli.wgsim_raw_rl__100_cov_8_28.corrected.fastq,run.sga.sh,28,126526,227514,21399,27,2050,4,2,377520,160043,37560906,28795,32,2217,10,4,0,37752007,Sga,8,100L,0.847514801,0.98627596,0.835721624,0.999177315,1.06E-07,0
299,sga_ecoli.wgsim_raw_rl__100_cov_8_30.corrected.fastq,run.sga.sh,30,123407,227533,24518,28,2031,3,2,377520,155837,37560942,33000,33,2182,8,4,0,37752006,Sga,8,100L,0.825246112,0.986141609,0.813648808,0.999066884,1.06E-07,0
