,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
275,coral_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.coral.sh,20,127,27994,18392,0,167,20,0,46700,232,4646092,23298,1,375,31,0,0,4670029,Coral,1,100,0.009859753506162345,0.36363636363636365,-0.007394815129621759,0.9949240143904888,T1,0.0,
276,coral_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.coral.sh,20,424,28100,17892,1,247,36,1,46700,694,4646134,22630,1,520,55,1,0,4670035,Coral,2,100,0.02975475904647573,0.5468873128447597,0.00510204081632653,0.9950306582284715,T1,2.1413115747526517e-07,0.0
280,coral_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.coral.sh,21,427,28080,17872,1,283,37,2,46700,731,4646078,22593,1,570,55,3,0,4670031,Coral,2,100,0.03134110787172012,0.5390855457227138,0.004544675012862287,0.995027442001991,T1,6.423940226520981e-07,0.0
281,bless_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.bless.sh,32,55,32023,12942,1,1498,181,45287,46700,486,3186226,15357,47,6784,1233,1452617,7479,4670229,Bless,16,100,0.03067600833175535,0.05715629777725509,-0.4753518904247933,0.6834404589566243,T1,0.31263905902687,0.005148638629452911
282,coral_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.coral.sh,19,406,28126,17923,1,209,35,1,46700,661,4646187,22663,1,465,56,1,0,4670034,Coral,2,100,0.02833990739152804,0.5592216582064298,0.006002400960384154,0.9950351539196503,T1,2.141312033274276e-07,0.0
283,coral_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.coral.sh,18,4472,27979,13645,1,487,116,3,46700,6229,4645882,16906,4,944,146,2,1,4670114,Coral,8,100,0.2692457315755349,0.8510725508949311,0.22213097039118218,0.9961452752856301,T1,6.423826056494552e-07,0.5
284,coral_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.coral.sh,22,128,27965,18379,0,199,29,0,46700,248,4645966,23283,0,498,42,0,0,4670037,Coral,1,100,0.010539288598019633,0.3147208121827411,-0.012409162381539246,0.9948987556201375,T1,0.0,
286,coral_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.coral.sh,14,18,28277,18403,0,1,1,0,46700,20,4646628,23349,0,2,1,0,0,4670000,Coral,16,100,0.0008558346527450896,0.8695652173913043,0.0007274594548333262,0.9949995717344754,T1,0.0,
287,coral_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.coral.sh,19,1483,28146,16685,2,334,50,0,46700,2226,4646135,20952,4,670,63,0,0,4670050,Coral,4,100,0.0960393476572612,0.7522811760729976,0.06441453102079558,0.9953557242427812,T1,0.0,
288,coral_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.coral.sh,22,435,28069,17861,0,296,39,2,46700,741,4646034,22583,1,617,55,3,0,4670034,Coral,2,100,0.03176985079746184,0.524416135881104,0.002958326187617904,0.9950195223418073,T1,6.423936099822828e-07,0.0
289,coral_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.coral.sh,21,1535,28133,16620,2,360,50,0,46700,2297,4646072,20881,4,729,63,0,0,4670046,Coral,4,100,0.09910259729053413,0.7436063450955002,0.06493226335317974,0.9953582898326911,T1,0.0,
290,coral_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.coral.sh,23,134,27945,18365,0,229,27,0,46700,259,4645924,23272,0,541,40,0,0,4670036,Coral,1,100,0.011006757043899537,0.30833333333333335,-0.013684076324848072,0.9948923305944537,T1,0.0,
291,coral_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.coral.sh,16,5287,28083,12991,0,273,66,0,46700,7199,4646215,16169,1,400,90,0,0,4670074,Coral,16,100,0.3080708661417323,0.9362725972168032,0.28710201985621364,0.996432604708191,T1,0.0,
292,coral_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.coral.sh,20,1510,28139,16646,2,350,53,0,46700,2273,4646077,20905,4,722,68,0,0,4670049,Coral,4,100,0.09806713262576582,0.7420829252366961,0.06398308741047545,0.9953535819431445,T1,0.0,
293,coral_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.coral.sh,21,4849,27891,13205,3,618,134,5,46700,6813,4645604,16314,12,1223,171,5,1,4670143,Coral,8,100,0.29459073809832664,0.8301449981722919,0.23431487006529164,0.9962046121938049,T1,1.2847572333438184e-06,0.2
294,coral_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.coral.sh,24,139,27926,18344,0,258,33,1,46700,279,4645839,23250,2,624,54,2,0,4670050,Coral,1,100,0.011857707509881422,0.29153605015673983,-0.016957796761443326,0.9948754295992548,T1,4.2826093939037056e-07,0.0
295,coral_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.coral.sh,22,1540,28107,16598,2,395,58,0,46700,2312,4645986,20866,4,808,79,0,0,4670055,Coral,4,100,0.09974976270601432,0.7227258518286964,0.06148071447061869,0.9953411683588309,T1,0.0,
296,coral_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.coral.sh,23,439,28057,17843,1,308,52,3,46700,756,4645960,22565,4,685,71,5,0,4670046,Coral,2,100,0.03241713477123623,0.5,0.0,0.9950043318631123,T1,1.0706532655138728e-06,0.0
297,coral_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.coral.sh,23,1547,28082,16584,2,420,65,0,46700,2326,4645923,20852,4,870,85,0,0,4670060,Coral,4,100,0.10035378376046251,0.7089302042060347,0.059150918974889985,0.9953296103262057,T1,0.0,
298,coral_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.coral.sh,12,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Coral,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
299,coral_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.coral.sh,19,4681,27952,13411,1,532,123,3,46700,6546,4645771,16588,5,1056,156,2,1,4670125,Coral,8,100,0.2829601452407712,0.8437741686001546,0.23056972421544047,0.9961870391449992,T1,6.42381092583175e-07,0.5
300,bless_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.bless.sh,32,14696,30613,1063,3,311,14,4406,46700,18856,4509136,1373,12,746,95,136649,3159,4670026,Bless,32,100,0.9321271441989223,0.9573031426105498,0.8905531662464778,0.970242348882023,T1,0.02993730655889282,0.023117622521935763
301,coral_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.coral.sh,20,4783,27912,13290,2,579,134,4,46700,6703,4645660,16426,10,1166,165,4,1,4670135,Coral,8,100,0.289809330278006,0.8343291013193925,0.23226252756279994,0.9961947558678188,T1,1.0706328617909332e-06,0.25
302,coral_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.coral.sh,22,4903,27884,13150,3,627,133,4,46700,6875,4645602,16253,11,1229,173,4,1,4670148,Coral,8,100,0.2972587340020754,0.8306149571100641,0.23663957108267036,0.99621639318848,T1,1.0706298815369448e-06,0.25
303,coral_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.coral.sh,24,447,28019,17810,1,370,53,4,46700,785,4645852,22533,6,790,73,5,1,4670045,Coral,2,100,0.033664979843897415,0.47633495145631066,-0.003345055322068788,0.9949878416563098,T1,1.284784193728326e-06,0.2
304,coral_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.coral.sh,26,137,27915,18337,0,274,37,0,46700,288,4645821,23240,3,642,51,0,0,4670045,Coral,1,100,0.012240734444066644,0.29357798165137616,-0.017213532811968718,0.9948745675898198,T1,0.0,
305,coral_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.coral.sh,24,1565,28062,16563,3,442,65,0,46700,2350,4645879,20827,5,914,80,0,0,4670055,Coral,4,100,0.10139362298830737,0.7027511961722488,0.05850627777538076,0.9953263933722408,T1,0.0,
306,coral_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.coral.sh,26,448,28003,17805,1,391,52,3,46700,783,4645827,22536,5,823,70,3,1,4670048,Coral,2,100,0.033577769201080666,0.4671837708830549,-0.004717183412667782,0.9949814209578619,T1,8.565222455957626e-07,0.3333333333333333
308,coral_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.coral.sh,19,10602,27679,7365,3,863,188,3,46700,14396,4645139,8967,5,1447,253,3,1,4670211,Coral,16,100,0.6161879895561357,0.8943836978131213,0.5434233617258057,0.9977142355482944,T1,8.564923512021192e-07,0.3333333333333333
310,coral_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.coral.sh,26,1548,28039,16567,2,476,68,0,46700,2335,4645814,20842,5,977,83,0,0,4670056,Coral,4,100,0.10074642965008414,0.6877761413843888,0.055011433748975276,0.9953090498272398,T1,0.0,
311,coral_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.coral.sh,28,126,27909,18348,0,279,38,0,46700,279,4645837,23248,4,628,54,0,0,4670050,Coral,1,100,0.01185871551834063,0.2903225806451613,-0.017129255748714243,0.9948750013383154,T1,0.0,
312,coral_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.coral.sh,21,10971,27610,6935,5,972,207,4,46700,14932,4644910,8428,8,1677,281,4,1,4670241,Coral,16,100,0.6392123287671233,0.8840734162226169,0.5553938356164384,0.9977735619582719,T1,1.070608561742317e-06,0.25
313,coral_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.coral.sh,23,4915,27869,13125,3,647,141,3,46700,6898,4645539,16229,12,1284,188,2,1,4670153,Coral,8,100,0.298266095905219,0.8241338112305854,0.23461754659056513,0.9962067615786381,T1,6.423772411738973e-07,0.5
314,coral_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.coral.sh,24,4921,27857,13103,1,671,147,3,46700,6925,4645460,16204,10,1359,200,2,1,4670161,Coral,8,100,0.2994076700246444,0.8162423385195663,0.23200311297505297,0.996193920550902,T1,6.42376140779729e-07,0.5
316,coral_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.coral.sh,22,11123,27583,6778,4,998,214,4,46700,15142,4644882,8218,8,1701,290,4,1,4670246,Coral,16,100,0.6482020547945205,0.8837915134535691,0.5629708904109589,0.9978114638525388,T1,1.0706074155408516e-06,0.25
318,coral_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.coral.sh,28,436,27991,17809,2,402,60,3,46700,765,4645783,22555,4,864,83,3,1,4670058,Coral,2,100,0.03280445969125215,0.44684579439252337,-0.007804459691252144,0.9949660143334439,T1,8.565204115237969e-07,0.3333333333333333
319,coral_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.coral.sh,28,1517,28020,16589,2,505,67,0,46700,2296,4645790,20883,3,1002,92,0,0,4670066,Coral,4,100,0.09905517925708615,0.6772861356932154,0.051857284611070364,0.995293428401226,T1,0.0,
320,coral_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.coral.sh,23,11208,27557,6666,4,1047,218,7,46700,15261,4644763,8095,11,1816,292,6,2,4670246,Coral,16,100,0.6534081178283953,0.8786343485520179,0.5631529371467717,0.9978116775055008,T1,1.7129718648653625e-06,0.3333333333333333
321,coral_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.coral.sh,30,119,27908,18362,0,276,35,0,46700,253,4645847,23275,3,617,48,0,0,4670043,Coral,1,100,0.010753145188711323,0.275599128540305,-0.017511050663039783,0.9948730664792594,T1,0.0,
322,bless_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.bless.sh,30,14931,30308,1132,4,313,12,3943,46700,19142,4523664,1437,11,723,66,122166,2810,4670019,Bless,32,100,0.9301715340881481,0.9604134263208067,0.8918314786918704,0.973345311941248,T1,0.026761347223640847,0.023001489776206144
323,coral_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.coral.sh,18,10173,27760,7839,2,763,163,1,46700,13800,4645302,9564,5,1291,209,1,0,4670172,Coral,16,100,0.5906522855675398,0.9019607843137255,0.5264509501797637,0.997629637623625,T1,2.141248759146344e-07,0.0
324,coral_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.coral.sh,18,14073,27652,3771,6,919,279,4,46700,18684,4645165,4698,15,1413,351,1,3,4670330,Coral,32,100,0.7990762124711316,0.9137323943661971,0.7236335642802155,0.9986129450892839,T1,8.56470527778551e-07,3.0
326,coral_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.coral.sh,20,10813,27645,7119,4,916,203,2,46700,14675,4645037,8685,8,1553,275,1,1,4670235,Coral,16,100,0.6282106164383562,0.8892322608010664,0.5499571917808219,0.9977470079657679,T1,4.28243974874926e-07,1.0
327,coral_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.coral.sh,30,429,27963,17808,2,436,62,3,46700,772,4645683,22549,3,965,88,3,1,4670064,Coral,2,100,0.033103211697611594,0.423013698630137,-0.012049226019467433,0.9949448219435155,T1,8.565193110843877e-07,0.3333333333333333
328,coral_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.coral.sh,26,4900,27822,13097,1,731,149,4,46700,6911,4645284,16214,13,1528,217,2,2,4670171,Coral,8,100,0.2988540540540541,0.79840573012939,0.2233945945945946,0.9961513170080141,T1,8.564996870564268e-07,1.0
329,coral_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.coral.sh,14,19,28335,18345,0,1,0,0,46700,22,4646599,23378,0,1,0,0,0,4670000,Coral,32,100,0.0009401709401709402,0.9565217391304348,0.0008974358974358974,0.994993790149893,T1,0.0,
332,coral_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.coral.sh,28,4794,27815,13202,2,741,146,4,46700,6754,4645293,16370,14,1517,221,2,2,4670173,Coral,8,100,0.29207749524303755,0.7953367875647669,0.2169174883238194,0.9961191999179473,T1,8.56499320260727e-07,1.0
334,coral_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.coral.sh,24,11282,27525,6587,3,1079,224,6,46700,15364,4644705,7991,12,1877,304,4,2,4670259,Coral,16,100,0.6578462855919504,0.8756910800797948,0.5644615713979876,0.9978185354681766,T1,1.2847253225142332e-06,0.5
335,coral_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.coral.sh,12,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Coral,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
337,coral_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.coral.sh,30,1471,28020,16635,3,505,66,1,46700,2232,4645800,20944,6,988,103,1,0,4670074,Coral,4,100,0.09630652399033483,0.6716822148660848,0.049231964100793925,0.9952801604428538,T1,2.1412936925624733e-07,0.0
340,coral_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.coral.sh,19,14568,27554,3217,7,1059,295,4,46700,19369,4644941,4011,18,1635,378,2,2,4670356,Coral,32,100,0.828443113772455,0.9058553923861191,0.7423438836612489,0.9987058796827821,T1,8.564657597836225e-07,1.0
343,lighter_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
344,lighter_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
346,coral_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.coral.sh,30,4667,27788,13318,1,774,152,5,46700,6563,4645267,16563,12,1552,211,3,2,4670173,Coral,8,100,0.2837931332699127,0.7882536632236368,0.20755859206088387,0.9960727348099245,T1,1.0706241503259087e-06,0.6666666666666666
347,lighter_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
349,lighter_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
350,coral_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.coral.sh,28,11299,27440,6521,6,1188,246,3,46700,15394,4644492,7959,15,2095,340,2,1,4670298,Coral,16,100,0.6591872564552734,0.8634247574176903,0.5549179976876633,0.9977708055826,T1,6.423572971146594e-07,0.5
351,lighter_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
352,coral_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.coral.sh,20,14808,27491,2954,6,1123,318,5,46700,19695,4644850,3687,15,1730,405,2,3,4670387,Coral,32,100,0.842314600975109,0.90219880897847,0.7510050466170558,0.9987497816025406,T1,1.0705750936699678e-06,1.5
354,lighter_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
355,lighter_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
356,lighter_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
357,lighter_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
358,coral_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.coral.sh,26,11335,27477,6518,4,1138,228,5,46700,15440,4644603,7918,9,1980,331,3,2,4670286,Coral,16,100,0.6610154979022177,0.8698101515407582,0.5620772326397808,0.9978071997334638,T1,1.0705982460174817e-06,0.6666666666666666
359,coral_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.coral.sh,16,7963,28114,10213,2,283,125,2,46700,10544,4646196,12852,3,396,152,1,1,4670145,Coral,32,100,0.4506753291160882,0.9505950234403173,0.4272525217985981,0.9971298529552836,T1,4.2825222771455707e-07,1.0
360,lighter_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
362,coral_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.coral.sh,21,15038,27454,2694,6,1192,316,3,46700,20018,4644692,3365,15,1881,409,1,2,4670383,Coral,32,100,0.8560920326733097,0.8973462435000896,0.7581576358893213,0.9987857521688274,T1,6.423456063453468e-07,2.0
363,lighter_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
364,coral_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.coral.sh,22,15255,27423,2437,5,1268,312,2,46700,20351,4644596,3033,15,1972,406,1,1,4670375,Coral,32,100,0.8702959288402327,0.8953759514276914,0.7686024632227164,0.998837994558894,T1,4.2823113775660415e-07,1.0
365,lighter_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
366,lighter_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
367,lighter_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
369,lighter_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
370,lighter_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.lighter.sh,12,398,14885,8238,80,23099,0,0,46700,979,4598168,21868,293,48692,0,0,0,4670000,Lighter,8,100,0.04285026480500722,0.019709689758611666,-2.0883704643935745,0.9848280513918629,T1,0.0,
371,lighter_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
372,coral_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.coral.sh,30,11206,27451,6618,7,1170,248,5,46700,15227,4644416,8126,15,2162,342,6,1,4670295,Coral,16,100,0.6520361409668993,0.8587784106931363,0.5448122296921166,0.9977194155228771,T1,1.4988346560549173e-06,0.16666666666666666
373,lighter_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
375,coral_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.coral.sh,23,15408,27379,2258,5,1319,331,2,46700,20576,4644448,2808,15,2112,441,1,1,4670402,Coral,32,100,0.8799178925761204,0.8896190929136581,0.770740677386247,0.9988487069953951,T1,4.28228662115167e-07,1.0
376,lighter_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
382,lighter_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
383,lighter_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
384,lighter_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.lighter.sh,12,295,25291,15400,19,5695,0,0,46700,544,4635754,22761,64,10877,0,0,0,4670000,Lighter,16,100,0.02334263033683759,0.04763155590578758,-0.443381248659086,0.9927832976445397,T1,0.0,
387,lighter_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
388,lighter_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
390,lighter_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
391,lighter_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
392,coral_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.coral.sh,30,16044,27313,1567,9,1406,361,6,46700,21415,4644173,1960,23,2368,483,5,2,4670429,Coral,32,100,0.9161497326203208,0.8825105085304541,0.7941818181818182,0.9989639062980751,T1,1.498791652758237e-06,0.4
393,lighter_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
395,lighter_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
396,lighter_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
397,lighter_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
398,coral_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.coral.sh,24,15583,27357,2085,5,1333,337,3,46700,20798,4644422,2586,15,2137,455,2,1,4670416,Coral,32,100,0.8894115634621964,0.8891834117144078,0.7785665412247691,0.9988876791462857,T1,6.423410676907582e-07,0.5
401,lighter_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
402,lighter_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
403,lighter_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
404,lighter_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
405,lighter_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
