,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
94,coral_wgsim_rl_100_cov_32_28.corrected.fastq,coral,28,572053,888969,765,131,35846,12320,134,1510084,752752,150208812,1495,192,44750,13534,119,25,151021679,Coral,32,100L,0.9980178906909806,0.9281363589285803,0.9207434699773417,0.9996021100391339,IGH,9.535054897648171e-07,0.21008403361344538
95,coral_wgsim_rl_100_cov_32_30.corrected.fastq,coral,30,571894,889236,1009,129,35465,12351,133,1510084,751963,150209156,2285,192,44475,13697,116,24,151021908,Coral,32,100L,0.9969704924640171,0.9281946836021157,0.919844666475748,0.9995976410941874,IGH,9.270178204873428e-07,0.20689655172413793
96,coral_wgsim_rl_100_cov_4_20.corrected.fastq,coral,20,52591,113193,19920,8,2379,669,9,188760,70619,18778859,23248,11,3227,683,5,4,18876656,Coral,4,100L,0.7523304249629795,0.947537200284453,0.7106757433389796,0.9985604438753228,IGH,4.767793617683132e-07,0.8
97,coral_wgsim_rl_100_cov_4_22.corrected.fastq,coral,22,52163,113138,20310,10,2440,699,8,188760,70063,18778730,23801,14,3338,714,4,4,18876668,Coral,4,100L,0.7464310065626865,0.9453282061660933,0.7032621665388221,0.9985235208933104,IGH,4.238036077129714e-07,1.0
98,coral_wgsim_rl_100_cov_4_24.corrected.fastq,coral,24,51559,113106,20915,12,2463,705,8,188760,69233,18778690,24631,15,3393,723,5,3,18876693,Coral,4,100L,0.7375884258075514,0.9438847155380441,0.6937377482314838,0.9984760569782096,IGH,4.2380304643403377e-07,0.6
99,coral_wgsim_rl_100_cov_4_26.corrected.fastq,coral,26,50811,113129,21701,11,2431,677,9,188760,68145,18778761,25718,15,3330,688,5,4,18876666,Coral,4,100L,0.7260049220672683,0.9443204966534097,0.6831978521888284,0.9984236619800683,IGH,4.7677910919226945e-07,0.8
100,coral_wgsim_rl_100_cov_4_28.corrected.fastq,coral,28,49748,113129,22778,13,2412,680,10,188760,66707,18778779,27154,17,3292,692,8,4,18876653,Coral,4,100L,0.7106998646935362,0.9436420477854324,0.668254120454715,0.9983491243599434,IGH,6.357059167215714e-07,0.5
101,coral_wgsim_rl_100_cov_4_30.corrected.fastq,coral,30,48694,113133,23835,14,2428,656,9,188760,65284,18778734,28577,17,3331,671,7,4,18876625,Coral,4,100L,0.6955391483150616,0.9422394134457177,0.6529016311354023,0.9982728370718467,IGH,5.827312880348049e-07,0.5714285714285714
102,coral_wgsim_rl_100_cov_8_20.corrected.fastq,coral,20,140982,224117,3625,28,6946,1822,10,377520,184738,37554381,4087,42,8683,1950,7,3,37753891,Coral,8,100L,0.9783556202833311,0.9455753412737816,0.9220442208394015,0.9996088085020541,IGH,2.6487336100006224e-07,0.42857142857142855
103,coral_wgsim_rl_100_cov_8_22.corrected.fastq,coral,22,140887,224101,3725,27,6969,1811,10,377520,184601,37554274,4227,39,8791,1929,7,3,37753871,Coral,8,100L,0.9776145486898129,0.9451159885521782,0.9208433071366534,0.9996028751279207,IGH,2.648735013159313e-07,0.42857142857142855
104,coral_wgsim_rl_100_cov_8_24.corrected.fastq,coral,24,140596,224087,3940,24,7070,1803,13,377520,184316,37553981,4513,38,9048,1922,23,3,37753844,Coral,8,100L,0.9761000693749371,0.9438259783087369,0.9180051792891981,0.9995882803023936,IGH,6.886715959307349e-07,0.13043478260869565
105,coral_wgsim_rl_100_cov_8_26.corrected.fastq,coral,26,140236,224078,4299,26,7137,1744,12,377520,183867,37553893,4962,38,9138,1850,9,3,37753760,Coral,8,100L,0.973722256644901,0.9436093505427112,0.9155320422180915,0.9995762805804996,IGH,3.178491360860481e-07,0.3333333333333333
106,coral_wgsim_rl_100_cov_8_28.corrected.fastq,coral,28,139703,224129,4863,26,7007,1792,10,377520,183143,37554172,5686,38,8888,1897,10,3,37753837,Coral,8,100L,0.9698880998151767,0.9443865764613671,0.9127729321237733,0.9995624550343681,IGH,3.4433586180922483e-07,0.3
107,coral_wgsim_rl_100_cov_8_30.corrected.fastq,coral,30,139065,224202,5555,25,6905,1768,10,377520,182173,37554234,6656,39,8792,1881,9,2,37753786,Coral,8,100L,0.9647511769908224,0.9446553208259441,0.9082291385327466,0.9995397282561134,IGH,2.913615074260367e-07,0.2222222222222222
108,fiona_wgsim_rl_100_cov_16_9181.corrected.fastq,fiona,9181,33638,146407,12350,1336,486983,74328,6019,755042,350024,74247432,23683,2830,846697,77377,6329,25,75554397,Fiona,16,100L,0.9366268226177192,0.2747229804928663,-1.5360964605961356,0.9873347368964962,IGH,8.409834837276248e-05,0.003950071101279823
109,fiona_wgsim_rl_100_cov_1_9181.corrected.fastq,fiona,9181,2939,11290,4536,49,17451,10925,197,47190,9492,4643770,13750,235,47083,12625,206,5,4727166,Fiona,1,100L,0.40839858876172447,0.13716763005780347,-2.160571379399363,0.9843671497543663,IGH,4.463562311964505e-05,0.024271844660194174
110,fiona_wgsim_rl_100_cov_2_9181.corrected.fastq,fiona,9181,5404,11939,2956,89,47109,26883,626,94380,30168,9250275,16115,543,129251,31163,676,6,9458197,Fiona,2,100L,0.6518160015556468,0.15829406764542298,-2.8141218157854935,0.9812069771058758,IGH,7.21067662261634e-05,0.008875739644970414
111,fiona_wgsim_rl_100_cov_32_9181.corrected.fastq,fiona,9181,60873,322296,17965,2825,972797,133328,11583,1510084,717184,148523107,31633,5589,1667914,138180,12215,59,151095881,Fiona,32,100L,0.9577560338507272,0.28422710458379935,-1.45417371667577,0.9877195082204192,IGH,8.123318728986398e-05,0.004830126893164142
112,fiona_wgsim_rl_100_cov_4_9181.corrected.fastq,fiona,9181,10063,20363,3239,257,111226,43612,1485,188760,78431,18514921,14506,934,248809,48366,1565,11,18907543,Fiona,4,100L,0.8439157708985657,0.20881189331373834,-2.3536804501974458,0.9833833416227988,IGH,8.335297716895316e-05,0.007028753993610224
113,fiona_wgsim_rl_100_cov_8_9181.corrected.fastq,fiona,9181,19240,54596,6785,606,241476,54817,3085,377520,171240,37089543,16004,1610,450654,57902,3239,16,37790208,Fiona,8,100L,0.914528636431608,0.25189909914150715,-1.8014782850184785,0.9859908359290686,IGH,8.613342376945901e-05,0.004939796233405372
114,lighter_wgsim_rl_100_cov_1_20.corrected.fastq,lighter,20,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
115,lighter_wgsim_rl_100_cov_1_22.corrected.fastq,lighter,22,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
116,lighter_wgsim_rl_100_cov_1_24.corrected.fastq,lighter,24,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
117,lighter_wgsim_rl_100_cov_1_26.corrected.fastq,lighter,26,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
118,lighter_wgsim_rl_100_cov_1_28.corrected.fastq,lighter,28,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
119,lighter_wgsim_rl_100_cov_1_30.corrected.fastq,lighter,30,0,28695,18495,0,0,0,0,47190,0,4695518,23482,0,0,0,0,0,4719000,Lighter,1,100L,0.0,,0.0,0.9950239457512184,IGH,0.0,
120,lighter_wgsim_rl_100_cov_16_20.corrected.fastq,lighter,20,284328,452836,9241,39,8598,0,0,755042,366238,75118632,10283,41,9006,0,0,0,75504200,Lighter,16,100L,0.972689438304902,0.9759996162496936,0.9487704537064334,0.9997439877516747,IGH,0.0,
121,lighter_wgsim_rl_100_cov_16_22.corrected.fastq,lighter,22,280597,452547,12668,32,9198,0,0,755042,362344,75117954,14184,34,9684,0,0,0,75504200,Lighter,16,100L,0.9623294947520503,0.9739697012052856,0.9366102919304806,0.999683434828791,IGH,0.0,
122,lighter_wgsim_rl_100_cov_16_24.corrected.fastq,lighter,24,275868,452195,17199,39,9741,0,0,755042,357020,75117348,19499,43,10290,0,0,0,75504200,Lighter,16,100L,0.9482124408064401,0.9719855163213634,0.9208831426833706,0.9996048961514724,IGH,0.0,
123,lighter_wgsim_rl_100_cov_16_26.corrected.fastq,lighter,26,281245,452937,12296,40,8524,0,0,755042,362574,75118849,13944,44,8789,0,0,0,75504200,Lighter,16,100L,0.9629659139802081,0.9763331295794142,0.9396230724693109,0.9996983346621777,IGH,0.0,
124,lighter_wgsim_rl_100_cov_16_28.corrected.fastq,lighter,28,276613,452594,16714,40,9081,0,0,755042,357421,75118128,19095,46,9510,0,0,0,75504200,Lighter,16,100L,0.9492850237440109,0.9740823206542919,0.9240271329770846,0.9996205376654543,IGH,0.0,
125,lighter_wgsim_rl_100_cov_16_30.corrected.fastq,lighter,30,276755,452712,16768,43,8764,0,0,755042,357384,75118599,19132,46,9039,0,0,0,75504200,Lighter,16,100L,0.9491867543477568,0.975331788670471,0.9251798064358486,0.9996262856900676,IGH,0.0,
126,lighter_wgsim_rl_100_cov_2_20.corrected.fastq,lighter,20,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
127,lighter_wgsim_rl_100_cov_2_22.corrected.fastq,lighter,22,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
128,lighter_wgsim_rl_100_cov_2_24.corrected.fastq,lighter,24,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
129,lighter_wgsim_rl_100_cov_2_26.corrected.fastq,lighter,26,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
130,lighter_wgsim_rl_100_cov_2_28.corrected.fastq,lighter,28,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
131,lighter_wgsim_rl_100_cov_2_30.corrected.fastq,lighter,30,0,57375,37005,0,0,0,0,94380,0,9391168,46832,0,0,0,0,0,9438000,Lighter,2,100L,0.0,,0.0,0.9950379317652045,IGH,0.0,
132,lighter_wgsim_rl_100_cov_32_20.corrected.fastq,lighter,20,592975,914753,1311,7,1038,0,0,1510084,752926,150252796,1527,10,1141,0,0,0,151008400,Lighter,32,100L,0.9979760170613676,0.9984868718562143,0.996463663077753,0.9999822658871956,IGH,0.0,
133,lighter_wgsim_rl_100_cov_32_22.corrected.fastq,lighter,22,593012,914426,1076,12,1558,0,0,1510084,753213,150252289,1236,14,1648,0,0,0,151008400,Lighter,32,100L,0.9983617182871208,0.9978168166059712,0.9961773426699485,0.9999808090145978,IGH,0.0,
134,lighter_wgsim_rl_100_cov_32_24.corrected.fastq,lighter,24,593046,914330,1049,6,1653,0,0,1510084,753241,150252188,1213,9,1749,0,0,0,151008400,Lighter,32,100L,0.9983922147672356,0.9976834130253381,0.9960739819790206,0.9999803255977813,IGH,0.0,
135,lighter_wgsim_rl_100_cov_32_26.corrected.fastq,lighter,26,593143,914450,986,9,1496,0,0,1510084,753327,150252362,1124,12,1575,0,0,0,151008400,Lighter,32,100L,0.9985101749484062,0.9979136364720189,0.996422564222196,0.999982047356306,IGH,0.0,
136,lighter_wgsim_rl_100_cov_32_28.corrected.fastq,lighter,28,593129,914477,1012,7,1459,0,0,1510084,753289,150252399,1165,9,1538,0,0,0,151008400,Lighter,32,100L,0.9984558369363805,0.997962447024285,0.9964172766000313,0.9999820407341579,IGH,0.0,
137,lighter_wgsim_rl_100_cov_32_30.corrected.fastq,lighter,30,592945,914311,1073,14,1741,0,0,1510084,753179,150252126,1269,15,1811,0,0,0,151008400,Lighter,32,100L,0.9983179755264776,0.9976012927323541,0.9959175450130426,0.999979504451408,IGH,0.0,
138,lighter_wgsim_rl_100_cov_4_20.corrected.fastq,lighter,20,13462,111454,59043,28,4772,1,0,188760,19363,18777194,74490,29,4923,2,0,0,18876001,Lighter,4,100L,0.20631199855092539,0.7972249670619236,0.15383631849807677,0.9957912695596912,IGH,0.0,
139,lighter_wgsim_rl_100_cov_4_22.corrected.fastq,lighter,22,13251,111325,59288,30,4865,1,0,188760,18848,18777100,75003,31,5017,2,0,0,18876001,Lighter,4,100L,0.20082897358579024,0.7897096409268027,0.1473505876335894,0.9957590063700463,IGH,0.0,
140,lighter_wgsim_rl_100_cov_4_24.corrected.fastq,lighter,24,13045,111248,59511,30,4925,1,0,188760,18365,18777053,75485,32,5064,2,0,0,18876001,Lighter,4,100L,0.1956846030900373,0.7837907046220819,0.14170484816196058,0.9957309283889103,IGH,0.0,
141,lighter_wgsim_rl_100_cov_4_26.corrected.fastq,lighter,26,12712,111175,59852,34,4986,1,0,188760,17721,18776988,76126,35,5129,2,0,0,18876001,Lighter,4,100L,0.18882862531567338,0.7754682303518292,0.13415452811491044,0.9956933674669757,IGH,0.0,
142,lighter_wgsim_rl_100_cov_4_28.corrected.fastq,lighter,28,12482,111045,60045,40,5147,1,0,188760,17230,18776825,76610,42,5292,2,0,0,18876001,Lighter,4,100L,0.18361040068201193,0.7649618185047061,0.12719522591645355,0.9956587202978003,IGH,0.0,
143,lighter_wgsim_rl_100_cov_4_30.corrected.fastq,lighter,30,12232,110962,60336,37,5192,1,0,188760,16662,18776774,77180,40,5343,2,0,0,18876001,Lighter,4,100L,0.1775537605762878,0.7571227336756486,0.12059632147652437,0.9956259273349265,IGH,0.0,
144,lighter_wgsim_rl_100_cov_8_20.corrected.fastq,lighter,20,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
145,lighter_wgsim_rl_100_cov_8_22.corrected.fastq,lighter,22,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
146,lighter_wgsim_rl_100_cov_8_24.corrected.fastq,lighter,24,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
147,lighter_wgsim_rl_100_cov_8_26.corrected.fastq,lighter,26,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
148,lighter_wgsim_rl_100_cov_8_28.corrected.fastq,lighter,28,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
149,lighter_wgsim_rl_100_cov_8_30.corrected.fastq,lighter,30,0,228639,148881,0,0,0,0,377520,0,37563130,188870,0,0,0,0,0,37752000,Lighter,8,100L,0.0,,0.0,0.9949970862470863,IGH,0.0,
150,musket_wgsim_rl_100_cov_1_20.corrected.fastq,musket,20,8,28596,18405,1,180,0,0,47190,46,4695087,23431,5,431,0,0,0,4719000,Musket,1,100L,0.0019593644843889763,0.09643605870020965,-0.016399028836733824,0.9949423606696334,IGH,0.0,
151,musket_wgsim_rl_100_cov_1_22.corrected.fastq,musket,22,6,28618,18433,0,133,0,0,47190,32,4695183,23446,4,335,0,0,0,4719000,Musket,1,100L,0.0013629781071641536,0.08719346049046321,-0.01290569895221058,0.9949597372324646,IGH,0.0,
152,musket_wgsim_rl_100_cov_1_24.corrected.fastq,musket,24,6,28633,18447,0,104,0,0,47190,24,4695300,23456,2,218,0,0,0,4719000,Musket,1,100L,0.0010221465076660989,0.09917355371900827,-0.008262350936967632,0.9949828353464717,IGH,0.0,
153,musket_wgsim_rl_100_cov_1_26.corrected.fastq,musket,26,7,28653,18460,0,70,0,0,47190,16,4695379,23465,1,139,0,0,0,4719000,Musket,1,100L,0.0006814019845832801,0.1032258064516129,-0.005238277756483966,0.9949978809069718,IGH,0.0,
154,musket_wgsim_rl_100_cov_1_28.corrected.fastq,musket,28,6,28663,18472,0,49,0,0,47190,12,4695434,23470,0,84,0,0,0,4719000,Musket,1,100L,0.0005110297248956647,0.125,-0.0030661783493739886,0.9950086882814155,IGH,0.0,
155,musket_wgsim_rl_100_cov_1_30.corrected.fastq,musket,30,6,28663,18472,0,49,0,0,47190,12,4695434,23470,0,84,0,0,0,4719000,Musket,1,100L,0.0005110297248956647,0.125,-0.0030661783493739886,0.9950086882814155,IGH,0.0,
156,musket_wgsim_rl_100_cov_16_20.corrected.fastq,musket,20,294653,456911,982,105,2391,0,0,755042,375371,75125191,1083,108,2447,0,0,0,75504200,Musket,16,100L,0.9971231544889947,0.993523336632982,0.9906230243270094,0.9999518172499013,IGH,0.0,
157,musket_wgsim_rl_100_cov_16_22.corrected.fastq,musket,22,294555,456755,847,103,2782,0,0,755042,375513,75124788,945,104,2850,0,0,0,75504200,Musket,16,100L,0.9974897598138438,0.9924675510026086,0.9899191941730552,0.9999483604885556,IGH,0.0,
158,musket_wgsim_rl_100_cov_16_24.corrected.fastq,musket,24,294246,456553,889,97,3257,0,0,755042,375471,75124284,993,98,3354,0,0,0,75504200,Musket,16,100L,0.9973622975902078,0.9911463076618492,0.9884530791788856,0.9999411291027519,IGH,0.0,
159,musket_wgsim_rl_100_cov_16_26.corrected.fastq,musket,26,293825,456388,1018,93,3718,0,0,755042,375293,75123810,1175,94,3828,0,0,0,75504200,Musket,16,100L,0.996878884792333,0.9899029597410853,0.986710689885993,0.9999324938215357,IGH,0.0,
160,musket_wgsim_rl_100_cov_16_28.corrected.fastq,musket,28,293590,456285,1105,91,3971,0,0,755042,375169,75123540,1300,93,4098,0,0,0,75504200,Musket,16,100L,0.9965468604320674,0.9891949470953181,0.9856615020094616,0.9999272755687763,IGH,0.0,
161,musket_wgsim_rl_100_cov_16_30.corrected.fastq,musket,30,293590,456285,1105,91,3971,0,0,755042,375169,75123540,1300,93,4098,0,0,0,75504200,Musket,16,100L,0.9965468604320674,0.9891949470953181,0.9856615020094616,0.9999272755687763,IGH,0.0,
162,musket_wgsim_rl_100_cov_2_20.corrected.fastq,musket,20,66,57121,36775,2,416,0,0,94380,161,9390026,46662,9,1142,0,0,0,9438000,Musket,2,100L,0.003438481088354014,0.12356101304681504,-0.02095124191102663,0.9949339902521721,IGH,0.0,
163,musket_wgsim_rl_100_cov_2_22.corrected.fastq,musket,22,57,57177,36823,2,321,0,0,94380,120,9390427,46704,8,741,0,0,0,9438000,Musket,2,100L,0.0025627883136852894,0.13937282229965156,-0.013262429523321373,0.9949721339266794,IGH,0.0,
164,musket_wgsim_rl_100_cov_2_24.corrected.fastq,musket,24,51,57213,36860,1,255,0,0,94380,94,9390626,46733,5,542,0,0,0,9438000,Musket,2,100L,0.0020073888995664896,0.14779874213836477,-0.009567130074529652,0.9949904640813731,IGH,0.0,
165,musket_wgsim_rl_100_cov_2_26.corrected.fastq,musket,26,109,57224,36808,1,238,0,0,94380,177,9390613,46650,5,555,0,0,0,9438000,Musket,2,100L,0.003779870587481581,0.24180327868852458,-0.008072266000384394,0.9949978809069718,IGH,0.0,
166,musket_wgsim_rl_100_cov_2_28.corrected.fastq,musket,28,101,57237,36828,1,213,0,0,94380,156,9390703,46671,5,465,0,0,0,9438000,Musket,2,100L,0.0033314113652380037,0.25120772946859904,-0.0065987571272983535,0.995005191777919,IGH,0.0,
167,musket_wgsim_rl_100_cov_2_30.corrected.fastq,musket,30,101,57237,36828,1,213,0,0,94380,156,9390703,46671,5,465,0,0,0,9438000,Musket,2,100L,0.0033314113652380037,0.25120772946859904,-0.0065987571272983535,0.995005191777919,IGH,0.0,
168,musket_wgsim_rl_100_cov_32_20.corrected.fastq,musket,20,592769,915246,1560,200,309,0,0,1510084,752552,150253599,1707,204,338,0,0,0,151008400,Musket,32,100L,0.9977368516650116,0.9995510632363294,0.9972887297334205,0.9999851067887614,IGH,0.0,
169,musket_wgsim_rl_100_cov_32_22.corrected.fastq,musket,22,593252,915234,1060,195,343,0,0,1510084,753116,150253570,1150,197,367,0,0,0,151008400,Musket,32,100L,0.9984753389387828,0.999512928626127,0.9979887731914205,0.9999886496380334,IGH,0.0,
170,musket_wgsim_rl_100_cov_32_24.corrected.fastq,musket,24,593333,915196,896,188,471,0,0,1510084,753273,150253444,1001,189,493,0,0,0,151008400,Musket,32,100L,0.9986728960563402,0.9993459508653879,0.9980192874207516,0.9999888549246267,IGH,0.0,
171,musket_wgsim_rl_100_cov_32_26.corrected.fastq,musket,26,593344,915156,791,174,619,0,0,1510084,753324,150253295,963,176,642,0,0,0,151008400,Musket,32,100L,0.9987232976307426,0.9991485027176292,0.9978721627179045,0.9999882059541059,IGH,0.0,
172,musket_wgsim_rl_100_cov_32_28.corrected.fastq,musket,28,593307,915133,765,175,704,0,0,1510084,753246,150253208,1041,176,729,0,0,0,151008400,Musket,32,100L,0.9986198887160987,0.9990331244404655,0.9976534130907732,0.9999871132996575,IGH,0.0,
173,musket_wgsim_rl_100_cov_32_30.corrected.fastq,musket,30,593307,915133,765,175,704,0,0,1510084,753246,150253208,1041,176,729,0,0,0,151008400,Musket,32,100L,0.9986198887160987,0.9990331244404655,0.9976534130907732,0.9999871132996575,IGH,0.0,
174,musket_wgsim_rl_100_cov_4_20.corrected.fastq,musket,20,944,113761,72480,2,1572,1,1,188760,1654,18777891,92211,17,4226,1,1,0,18876001,Musket,4,100L,0.01762105151014755,0.2812446862778439,-0.027411708304479837,0.9948900193425504,IGH,5.297732289800154e-08,0.0
175,musket_wgsim_rl_100_cov_4_22.corrected.fastq,musket,22,899,113893,72635,1,1332,0,0,188760,1523,18778812,92348,11,3306,0,0,0,18876000,Musket,4,100L,0.016224393050036753,0.31538620832470493,-0.01899415154840153,0.9949319241364696,IGH,0.0,
176,musket_wgsim_rl_100_cov_4_24.corrected.fastq,musket,24,558,114175,73181,0,845,1,1,188760,910,18780098,92962,10,2019,1,1,0,18876001,Musket,4,100L,0.009694051474348049,0.310580204778157,-0.011824612237941026,0.9949675251659501,IGH,5.297732289800154e-08,0.0
177,musket_wgsim_rl_100_cov_4_26.corrected.fastq,musket,26,522,114291,73263,0,684,0,0,188760,824,18780642,93050,8,1476,0,0,0,18876000,Musket,4,100L,0.008777723331273836,0.3582608695652174,-0.006945480111639006,0.9949918414918415,IGH,0.0,
178,musket_wgsim_rl_100_cov_4_28.corrected.fastq,musket,28,498,114328,73310,0,624,0,0,188760,785,18780785,93090,7,1333,0,0,0,18876000,Musket,4,100L,0.008362183754993343,0.37063267233238906,-0.0058375499334221035,0.9949973511337148,IGH,0.0,
179,musket_wgsim_rl_100_cov_4_30.corrected.fastq,musket,30,498,114328,73310,0,624,0,0,188760,785,18780785,93090,7,1333,0,0,0,18876000,Musket,4,100L,0.008362183754993343,0.37063267233238906,-0.0058375499334221035,0.9949973511337148,IGH,0.0,
180,musket_wgsim_rl_100_cov_8_20.corrected.fastq,musket,20,141512,227212,5603,52,3141,0,0,377520,182505,37559505,6307,58,3625,0,0,0,37752000,Musket,8,100L,0.9665964027710103,0.9805243646913447,0.9473974111814927,0.9997353782581055,IGH,0.0,
181,musket_wgsim_rl_100_cov_8_22.corrected.fastq,musket,22,140819,227149,6219,43,3290,0,0,377520,181801,37559444,7022,47,3686,0,0,0,37752000,Musket,8,100L,0.9628117337400635,0.9801279874061255,0.9432908067343491,0.9997151144310236,IGH,0.0,
182,musket_wgsim_rl_100_cov_8_24.corrected.fastq,musket,24,139977,227053,6951,46,3493,0,0,377520,180896,37559239,7926,48,3891,0,0,0,37752000,Musket,8,100L,0.9580239590725657,0.9789433239351253,0.9374172501085679,0.9996857120152575,IGH,0.0,
183,musket_wgsim_rl_100_cov_8_26.corrected.fastq,musket,26,138935,226989,7879,41,3676,0,0,377520,179773,37559088,9051,46,4042,0,0,0,37752000,Musket,8,100L,0.9520664746006864,0.9780104996871855,0.9306602974198195,0.9996519654587837,IGH,0.0,
184,musket_wgsim_rl_100_cov_8_28.corrected.fastq,musket,28,138386,226940,8377,40,3777,0,0,377520,179156,37558984,9669,45,4146,0,0,0,37752000,Musket,8,100L,0.948793856745664,0.9773815888533677,0.9268370184032835,0.9996328671328671,IGH,0.0,
185,musket_wgsim_rl_100_cov_8_30.corrected.fastq,musket,30,138386,226940,8377,40,3777,0,0,377520,179156,37558984,9669,45,4146,0,0,0,37752000,Musket,8,100L,0.948793856745664,0.9773815888533677,0.9268370184032835,0.9996328671328671,IGH,0.0,
186,pollux_wgsim_rl_100_cov_1_20.corrected.fastq,pollux,20,325,15207,8408,1,205,84,0,24230,497,2411568,10446,7,414,126,0,0,2423058,Pollux,1,100L,0.04541716165585306,0.4792671166827387,-0.0039294526181120355,0.9954631709187316,IGH,0.0,
187,pollux_wgsim_rl_100_cov_1_22.corrected.fastq,pollux,22,301,14713,7959,0,192,57,0,23222,452,2311511,9845,4,348,81,0,0,2322241,Pollux,1,100L,0.043896280470039815,0.5130533484676504,0.002233660289404681,0.9955741027740015,IGH,0.0,
188,pollux_wgsim_rl_100_cov_1_24.corrected.fastq,pollux,24,284,14213,7534,0,155,38,0,22224,415,2212417,9292,3,250,47,0,0,2222424,Pollux,1,100L,0.04275265272483775,0.5828651685393258,0.012156175955496033,0.9956839918935361,IGH,0.0,
189,pollux_wgsim_rl_100_cov_1_26.corrected.fastq,pollux,26,268,13713,7108,0,134,37,0,21260,382,2116635,8746,2,211,45,0,0,2126021,Pollux,1,100L,0.041849255039439086,0.5987460815047022,0.013803680981595092,0.9957648583903922,IGH,0.0,
190,pollux_wgsim_rl_100_cov_1_28.corrected.fastq,pollux,28,236,13220,6766,0,117,31,0,20370,338,2028159,8290,1,189,39,0,0,2037016,Pollux,1,100L,0.039174779786740846,0.5971731448763251,0.012749188687992583,0.9958179022648815,IGH,0.0,
191,pollux_wgsim_rl_100_cov_1_30.corrected.fastq,pollux,30,210,12721,6369,0,99,17,0,19416,302,1933358,7782,1,149,19,0,0,1941611,Pollux,1,100L,0.03735774369124196,0.6425531914893617,0.016575952498762987,0.9959049469744454,IGH,0.0,
192,pollux_wgsim_rl_100_cov_16_20.corrected.fastq,pollux,20,281346,452904,11897,96,7216,1581,23,755040,361733,75114226,14597,232,11493,2620,30,2,75504933,Pollux,16,100L,0.9612122339436133,0.9624500460294908,0.9237105731671671,0.9996162899612477,IGH,4.23813368591427e-07,0.06666666666666667
193,pollux_wgsim_rl_100_cov_16_22.corrected.fastq,pollux,22,281285,452994,11945,114,7151,1551,23,755040,361584,75115100,14744,234,10930,2401,31,2,75505026,Pollux,16,100L,0.9608214111094577,0.964442606990918,0.925397525562807,0.9996246607378073,IGH,4.3705699803348193e-07,0.06451612903225806
194,pollux_wgsim_rl_100_cov_16_24.corrected.fastq,pollux,24,280769,452871,12218,125,7568,1489,24,755040,361135,75115142,15193,235,11085,2171,36,0,75504997,Pollux,16,100L,0.9596283029697498,0.964593165968199,0.9244037116557896,0.9996196278241029,IGH,4.767896355257123e-07,0.0
