,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Trim Percent,Trim Efficiency
196,pollux_human.wgsim_raw_rl_100_cov_2_1_28.corrected.fastq,run.pollux.sh,28,35789,394815,200365,360,56908,45881,465,734118,69666,72727117,268357,3052,296882,131933,1033,11,73498051,Pollux,2,100,0.206098402,0.13975658,-1.062498706,0.990458834,1.42E-05,0.010648596
197,pollux_human.wgsim_raw_rl_100_cov_2_1_30.corrected.fastq,run.pollux.sh,30,33505,409001,207583,352,50851,38402,372,739694,63291,73350915,274128,2522,241701,120636,1032,10,74054235,Pollux,2,100,0.187573907,0.148700273,-0.886274928,0.991357428,1.41E-05,0.009689922
198,pollux_human.wgsim_raw_rl_100_cov_4_1_20.corrected.fastq,run.pollux.sh,20,276522,931861,320156,1342,154761,167872,2285,1852514,456763,182932058,455110,12408,1166427,535611,5888,50,185564315,Pollux,4,100,0.500906376,0.211581799,-1.365623283,0.988276601,3.20E-05,0.008491848
199,pollux_human.wgsim_raw_rl_100_cov_4_1_22.corrected.fastq,run.pollux.sh,22,274966,943091,329479,1250,146462,148108,1989,1843356,447827,182185024,458971,11036,1044346,447254,5244,49,184599751,Pollux,4,100,0.493855302,0.230906861,-1.151053487,0.989345319,2.87E-05,0.009344012
200,pollux_human.wgsim_raw_rl_100_cov_4_1_24.corrected.fastq,run.pollux.sh,24,268033,951098,341208,1240,139006,130947,1584,1831532,429959,181192504,469875,9825,898351,387392,3825,33,183391764,Pollux,4,100,0.477820354,0.250602377,-0.951046526,0.99035252,2.10E-05,0.008627451
201,pollux_human.wgsim_raw_rl_100_cov_4_1_26.corrected.fastq,run.pollux.sh,26,258991,958103,353433,1266,129392,114361,1324,1815546,407932,179796592,482086,8625,732083,328785,3371,23,181759497,Pollux,4,100,0.458341292,0.277731481,-0.733621118,0.991445013,1.87E-05,0.006822901
202,pollux_human.wgsim_raw_rl_100_cov_4_1_28.corrected.fastq,run.pollux.sh,28,247636,958495,363837,1242,121478,101352,1124,1794040,385474,177765657,491052,7478,646410,291658,2899,19,179590647,Pollux,4,100,0.439774747,0.291244252,-0.630436519,0.991984565,1.62E-05,0.006553984
203,pollux_human.wgsim_raw_rl_100_cov_4_1_30.corrected.fastq,run.pollux.sh,30,235416,957487,373565,1233,112730,87575,954,1768006,361092,175295211,498980,6485,549906,272319,2659,15,176986667,Pollux,4,100,0.419839269,0.305152381,-0.536156275,0.992483337,1.51E-05,0.005641219
204,pollux_human.wgsim_raw_rl_100_cov_8_1_20.corrected.fastq,run.pollux.sh,20,978539,1978971,292795,1725,249591,235113,4261,3736734,1427212,369580110,421427,20430,1868945,773701,11772,100,374103697,Pollux,8,100,0.772033913,0.350678574,-0.65747504,0.991723482,3.17E-05,0.008494733
205,pollux_human.wgsim_raw_rl_100_cov_8_1_22.corrected.fastq,run.pollux.sh,22,1013111,1993530,265556,1815,243363,219233,3830,3736608,1466153,369741539,383754,19021,1741156,686832,10671,87,374049213,Pollux,8,100,0.792554977,0.376502289,-0.519936948,0.992403581,2.88E-05,0.008152938
206,pollux_human.wgsim_raw_rl_100_cov_8_1_24.corrected.fastq,run.pollux.sh,24,1028729,2008028,258111,1990,237763,201641,3171,3736262,1476941,369933763,373925,17704,1561101,626451,8363,61,373998309,Pollux,8,100,0.797972949,0.403041021,-0.383934331,0.993081401,2.25E-05,0.007294033
207,pollux_human.wgsim_raw_rl_100_cov_8_1_26.corrected.fastq,run.pollux.sh,26,1036418,2027745,262395,2283,225023,181972,2754,3735836,1472196,370209304,379964,15943,1280281,550334,7557,66,373915645,Pollux,8,100,0.794853576,0.44574031,-0.193514059,0.994025178,2.04E-05,0.008733624
208,pollux_human.wgsim_raw_rl_100_cov_8_1_28.corrected.fastq,run.pollux.sh,28,1034863,2039523,270402,2492,215672,172010,2397,3734962,1461801,370247085,390896,14576,1178693,533426,6096,56,373832629,Pollux,8,100,0.78901245,0.460566429,-0.135110058,0.994319149,1.65E-05,0.009186352
209,pollux_human.wgsim_raw_rl_100_cov_8_1_30.corrected.fastq,run.pollux.sh,30,1026718,2052759,287057,2752,206174,158126,2078,3733586,1440829,370264187,411742,13387,1053006,530838,5578,51,373719618,Pollux,8,100,0.77774563,0.476358601,-0.077198121,0.994609458,1.51E-05,0.009143062
210,pollux_human.wgsim_raw_rl_100_cov_16_1_20.corrected.fastq,run.pollux.sh,20,2117641,4020309,478412,1796,438581,416839,8647,7473578,3005456,739465318,691851,37424,3495363,1413520,23347,193,748132472,Pollux,16,100,0.812877048,0.379748201,-0.514814431,0.992432481,3.15E-05,0.008266587
211,pollux_human.wgsim_raw_rl_100_cov_16_1_22.corrected.fastq,run.pollux.sh,22,2225722,4046684,385283,1798,425105,388918,7948,7473510,3131347,739760649,568296,34977,3262997,1234549,21590,182,748014587,Pollux,16,100,0.846391665,0.410458896,-0.369278603,0.993151992,2.91E-05,0.008429829
212,pollux_human.wgsim_raw_rl_100_cov_16_1_24.corrected.fastq,run.pollux.sh,24,2297223,4077575,332148,1902,408089,356511,6670,7473448,3203281,740176320,499356,31980,2934487,1149498,17270,141,748012333,Pollux,16,100,0.865135038,0.439572399,-0.237858586,0.993806797,2.33E-05,0.008164447
213,pollux_human.wgsim_raw_rl_100_cov_16_1_26.corrected.fastq,run.pollux.sh,26,2359046,4113813,291069,2114,388378,318854,5943,7473274,3257939,740717162,448117,28353,2441954,1011074,15882,116,747920597,Pollux,16,100,0.879085205,0.485464911,-0.052640597,0.994724867,2.14E-05,0.007303866
214,pollux_human.wgsim_raw_rl_100_cov_16_1_28.corrected.fastq,run.pollux.sh,28,2410708,4138809,254416,2093,368748,298440,5028,7473214,3307745,740972381,400957,25706,2224476,971617,12751,102,747915735,Pollux,16,100,0.891887512,0.508583547,0.030105412,0.995139148,1.72E-05,0.007999373
215,pollux_human.wgsim_raw_rl_100_cov_16_1_30.corrected.fastq,run.pollux.sh,30,2453802,4162160,227355,2217,352466,275070,4470,7473070,3345518,741231669,365370,23411,1996500,1003141,11949,93,747977651,Pollux,16,100,0.901541087,0.527255188,0.093205993,0.995453913,1.61E-05,0.007783078
216,pollux_human.wgsim_raw_rl_100_cov_32_1_20.corrected.fastq,run.pollux.sh,20,4255326,8052902,959196,3425,849713,826586,17929,14947148,6021012,1478918046,1379862,74981,6993956,2725036,49307,448,1496162648,Pollux,32,100,0.813554183,0.382529255,-0.499668012,0.992498713,3.33E-05,0.009085931
217,pollux_human.wgsim_raw_rl_100_cov_32_1_22.corrected.fastq,run.pollux.sh,22,4473748,8103318,769766,3305,821625,775264,15930,14947026,6274838,1479495671,1130695,70225,6555907,2505747,41446,382,1496074911,Pollux,32,100,0.847317539,0.409144281,-0.376315385,0.993112629,2.80E-05,0.009216812
218,pollux_human.wgsim_raw_rl_100_cov_32_1_24.corrected.fastq,run.pollux.sh,24,4624828,8164135,657061,3427,786633,710850,13300,14946934,6426701,1480350526,985239,63768,5873038,2302386,34959,289,1496036906,Pollux,32,100,0.867074072,0.440120941,-0.235933237,0.99381072,2.36E-05,0.008266827
219,pollux_human.wgsim_raw_rl_100_cov_32_1_26.corrected.fastq,run.pollux.sh,26,4756031,8245377,574560,3475,734487,632852,11431,14946782,6540770,1481515407,878658,56195,4835813,2005068,29797,261,1495861969,Pollux,32,100,0.88157335,0.488786473,-0.040449345,0.994781917,2.01E-05,0.008759271
220,pollux_human.wgsim_raw_rl_100_cov_32_1_28.corrected.fastq,run.pollux.sh,28,4866215,8295175,495082,3314,691759,594979,10605,14946524,6647180,1481928713,776629,51588,4445720,1954277,27343,235,1495831685,Pollux,32,100,0.895386721,0.509472662,0.033295981,0.995149482,1.84E-05,0.008594521
221,pollux_human.wgsim_raw_rl_100_cov_32_1_30.corrected.fastq,run.pollux.sh,30,4964935,8348816,433614,3420,650460,545139,9389,14946384,6734341,1482490422,694208,46691,3972240,2016125,25537,216,1495979780,Pollux,32,100,0.906548641,0.529316719,0.100420149,0.995484697,1.72E-05,0.008458315
222,racer_human.wgsim_raw_rl_100_cov_1_1_0.corrected.fastq,run.racer.sh,0,8660,221412,136264,49,85293,15420,3159,467098,36640,45709191,193106,3403,715426,93930,10412,51,46762159,Racer,1,100,0.15948047,0.043309897,-3.36334909,0.978267083,0.000223749,0.004898194
223,racer_human.wgsim_raw_rl_100_cov_2_1_0.corrected.fastq,run.racer.sh,0,62842,443535,224790,151,161059,41821,9126,934198,136345,91166272,321446,8275,1615805,309833,34325,194,93592495,Racer,2,100,0.297832417,0.066123242,-3.908536865,0.975535552,0.000368822,0.005651857
224,racer_human.wgsim_raw_rl_100_cov_4_1_0.corrected.fastq,run.racer.sh,0,377248,951928,224384,357,230172,84309,22643,1868398,593592,182768997,325376,15333,2713446,751228,96915,516,187265403,Racer,4,100,0.645933264,0.146267396,-3.124245893,0.979161614,0.000520283,0.005324253
225,racer_human.wgsim_raw_rl_100_cov_8_1_0.corrected.fastq,run.racer.sh,0,1274536,2163872,66973,506,180359,50552,15764,3736798,1717367,370008813,140428,11045,1520892,494403,70340,378,373963666,Racer,8,100,0.924411466,0.460091752,-0.160366456,0.994017841,0.000189104,0.005373898
226,racer_human.wgsim_raw_rl_100_cov_16_1_0.corrected.fastq,run.racer.sh,0,2738903,4482984,53383,477,160725,37124,11670,7473596,3556128,742347865,168331,10122,1076781,350927,52421,309,747562884,Racer,16,100,0.954803906,0.713532307,0.571470917,0.997781347,7.05E-05,0.005894584
227,racer_human.wgsim_raw_rl_100_cov_32_1_0.corrected.fastq,run.racer.sh,0,5537530,9041706,109511,316,190804,67327,20767,14947194,7117581,1485047915,339635,18552,1836668,630513,92601,541,1495084006,Racer,32,100,0.954455523,0.7425934,0.623610742,0.99804829,6.23E-05,0.00584227
228,reckoner_human.wgsim_raw_rl_100_cov_1_1_20.corrected.fastq,run.reckoner.sh,20,3271,264096,168355,93,26789,4494,2080,467098,11086,46319269,221046,1021,140310,27681,6506,47,46726966,Reckoner,1,100,0.04775731,0.061906331,-0.675930074,0.991513158,0.00014024,0.007224101
229,reckoner_human.wgsim_raw_rl_100_cov_1_1_22.corrected.fastq,run.reckoner.sh,22,2966,265719,169758,70,24400,4185,1993,467098,10481,46341718,221800,891,119483,24859,6042,28,46725302,Reckoner,1,100,0.045122072,0.06769666,-0.576289064,0.992015563,0.000129908,0.004634227
230,reckoner_human.wgsim_raw_rl_100_cov_1_1_24.corrected.fastq,run.reckoner.sh,24,2665,267324,171257,66,21933,3853,1895,467098,9825,46356517,222586,760,106048,22081,6095,29,46723941,Reckoner,1,100,0.042274247,0.071219392,-0.509029263,0.992347173,0.000131068,0.004757998
231,reckoner_human.wgsim_raw_rl_100_cov_1_1_26.corrected.fastq,run.reckoner.sh,26,2360,269342,172881,56,19178,3281,1677,467098,8807,46376251,223694,674,88545,18596,5102,25,46721694,Reckoner,1,100,0.037879407,0.075956463,-0.422940116,0.992795399,0.000109735,0.004900039
232,reckoner_human.wgsim_raw_rl_100_cov_1_1_28.corrected.fastq,run.reckoner.sh,28,2069,270460,174232,44,17375,2918,1513,467098,7945,46387277,224669,567,79007,16149,4557,19,46720190,Reckoner,1,100,0.034155296,0.077060358,-0.374917245,0.993044781,9.79E-05,0.00416941
233,reckoner_human.wgsim_raw_rl_100_cov_1_1_30.corrected.fastq,run.reckoner.sh,30,1866,271472,175158,42,15874,2686,1416,467098,7443,46396911,225214,519,70258,14502,4430,24,46719301,Reckoner,1,100,0.0319913,0.080724055,-0.33232183,0.993259249,9.53E-05,0.005417607
234,reckoner_human.wgsim_raw_rl_100_cov_2_1_20.corrected.fastq,run.reckoner.sh,20,18588,527764,323255,245,52664,11682,4992,934198,38105,92565189,425302,2743,338590,82200,17700,110,93469939,Reckoner,2,100,0.082227934,0.083036424,-0.825807551,0.990729254,0.000190543,0.006214689
235,reckoner_human.wgsim_raw_rl_100_cov_2_1_22.corrected.fastq,run.reckoner.sh,22,17059,531480,327525,217,47881,10036,4518,934198,35350,92634448,428495,2342,277912,67231,15438,73,93461289,Reckoner,2,100,0.076210803,0.092905783,-0.667880434,0.991532124,0.000165962,0.004728592
236,reckoner_human.wgsim_raw_rl_100_cov_2_1_24.corrected.fastq,run.reckoner.sh,24,15533,535162,331790,208,42865,8640,3958,934198,32559,92685540,431618,2013,233061,56722,13415,70,93454998,Reckoner,2,100,0.070143501,0.101007625,-0.55415068,0.992115675,0.000144294,0.00521804
237,reckoner_human.wgsim_raw_rl_100_cov_2_1_26.corrected.fastq,run.reckoner.sh,26,14125,538644,335762,164,38097,7406,3593,934198,29792,92731246,434748,1653,193505,45777,12020,67,93448808,Reckoner,2,100,0.06413226,0.110720471,-0.450962242,0.992640853,0.000129344,0.005574043
238,reckoner_human.wgsim_raw_rl_100_cov_2_1_28.corrected.fastq,run.reckoner.sh,28,12838,541163,338845,144,34688,6520,3225,934198,27289,92758539,437527,1395,170251,39154,10518,49,93444722,Reckoner,2,100,0.058709253,0.115292318,-0.391802348,0.992949357,0.000113083,0.00465868
239,reckoner_human.wgsim_raw_rl_100_cov_2_1_30.corrected.fastq,run.reckoner.sh,30,11626,543422,341804,122,31507,5717,2951,934198,25021,92786678,439948,1255,146782,31266,9045,36,93440031,Reckoner,2,100,0.05381219,0.123214277,-0.329112263,0.993275941,9.72E-05,0.0039801
240,reckoner_human.wgsim_raw_rl_100_cov_4_1_20.corrected.fastq,run.reckoner.sh,20,515338,1118917,191474,1420,33327,7922,2555,1868398,677034,185654544,254131,3592,212727,65668,10280,60,186878036,Reckoner,4,100,0.72708274,0.708617804,0.4281078,0.997076178,5.53E-05,0.005836576
241,reckoner_human.wgsim_raw_rl_100_cov_4_1_22.corrected.fastq,run.reckoner.sh,22,505926,1119425,205016,1276,30128,6627,2301,1868398,664848,185699095,266753,3173,175998,51521,8692,44,186870124,Reckoner,4,100,0.71366175,0.745038756,0.469438096,0.997291503,4.67E-05,0.005062126
242,reckoner_human.wgsim_raw_rl_100_cov_4_1_24.corrected.fastq,run.reckoner.sh,24,493515,1119700,220434,1050,27868,5831,2135,1868398,648816,185725092,283152,2806,153991,43978,8176,43,186866054,Reckoner,4,100,0.69617841,0.766211022,0.483758026,0.997366546,4.40E-05,0.005259295
243,reckoner_human.wgsim_raw_rl_100_cov_4_1_26.corrected.fastq,run.reckoner.sh,26,478752,1119851,237513,914,26037,5331,2024,1868398,629848,185744534,302356,2564,137421,38756,7628,49,186863156,Reckoner,4,100,0.675654685,0.781424894,0.486664936,0.997384583,4.11E-05,0.006423702
244,reckoner_human.wgsim_raw_rl_100_cov_4_1_28.corrected.fastq,run.reckoner.sh,28,462714,1120156,255631,820,24267,4810,1941,1868398,609042,185763435,323372,2362,121766,32742,7116,41,186859876,Reckoner,4,100,0.653188391,0.79764521,0.487480883,0.997391853,3.83E-05,0.005761664
245,reckoner_human.wgsim_raw_rl_100_cov_4_1_30.corrected.fastq,run.reckoner.sh,30,81206,1089918,626704,354,57074,13142,6057,1868398,127590,185528706,803834,3273,323803,84803,20589,120,186892718,Reckoner,4,100,0.136983801,0.237954032,-0.301705775,0.99338496,0.000110807,0.005828355
246,reckoner_human.wgsim_raw_rl_100_cov_8_1_20.corrected.fastq,run.reckoner.sh,20,1279044,2260472,145919,2826,37798,10739,3353,3736798,1639608,371477414,224375,5132,280519,92234,13866,99,373733247,Reckoner,8,100,0.879626048,0.814768324,0.679649439,0.998351428,3.74E-05,0.007139766
247,reckoner_human.wgsim_raw_rl_100_cov_8_1_22.corrected.fastq,run.reckoner.sh,22,1294375,2260184,137736,2536,33119,8848,3043,3736798,1658281,371545306,206430,4438,223265,72079,12601,65,373722465,Reckoner,8,100,0.889296518,0.848822573,0.730910581,0.998611769,3.39E-05,0.005158321
248,reckoner_human.wgsim_raw_rl_100_cov_8_1_24.corrected.fastq,run.reckoner.sh,24,1302530,2259893,134977,2251,29644,7503,2742,3736798,1667973,371587875,197243,3937,188275,58476,10995,65,373714839,Reckoner,8,100,0.894251926,0.871129729,0.761961081,0.998771989,2.96E-05,0.005911778
249,reckoner_human.wgsim_raw_rl_100_cov_8_1_26.corrected.fastq,run.reckoner.sh,26,1306300,2259585,135828,1970,26574,6541,2472,3736798,1672188,371619837,193359,3605,161608,49268,9555,62,373709482,Reckoner,8,100,0.896352652,0.888014428,0.783315564,0.998883103,2.57E-05,0.006488749
250,reckoner_human.wgsim_raw_rl_100_cov_8_1_28.corrected.fastq,run.reckoner.sh,28,1306259,2259204,139808,1792,24013,5722,2219,3736798,1672004,371647371,193916,3247,138289,41979,8351,47,373705204,Reckoner,8,100,0.896074859,0.902677361,0.799464071,0.998967683,2.25E-05,0.005628068
251,reckoner_human.wgsim_raw_rl_100_cov_8_1_30.corrected.fastq,run.reckoner.sh,30,1301765,2258868,147437,1635,22255,4838,1924,3736798,1666129,371671113,200059,2987,118870,34326,7277,39,373700800,Reckoner,8,100,0.892798046,0.915795144,0.81070771,0.999027246,1.96E-05,0.005359351
252,reckoner_human.wgsim_raw_rl_100_cov_16_1_20.corrected.fastq,run.reckoner.sh,20,2711389,4523092,124854,6843,83547,23871,7277,7473596,3461448,742886500,261456,11794,624169,200367,29534,193,747475461,Reckoner,16,100,0.929770953,0.807620374,0.708294385,0.99849183,3.98E-05,0.006534841
253,reckoner_human.wgsim_raw_rl_100_cov_16_1_22.corrected.fastq,run.reckoner.sh,22,2747477,4522157,106550,6000,71739,19673,6547,7473596,3505262,743035481,219391,10110,498114,157311,26401,128,747452198,Reckoner,16,100,0.9410976,0.842471928,0.765128188,0.998780755,3.55E-05,0.004848301
254,reckoner_human.wgsim_raw_rl_100_cov_16_1_24.corrected.fastq,run.reckoner.sh,24,2769100,4526304,104141,4955,53626,15470,5519,7473596,3526003,743175681,200618,8139,379128,119508,21473,131,747430681,Reckoner,16,100,0.946166246,0.876104167,0.812362459,0.999024838,2.89E-05,0.006100685
255,reckoner_human.wgsim_raw_rl_100_cov_16_1_26.corrected.fastq,run.reckoner.sh,26,2793434,4525939,90116,4389,46370,13348,5020,7473596,3555068,743245758,172449,7239,320213,99130,19399,135,747419391,Reckoner,16,100,0.953736227,0.894489271,0.841236941,0.99917258,2.61E-05,0.006959122
256,reckoner_human.wgsim_raw_rl_100_cov_16_1_28.corrected.fastq,run.reckoner.sh,28,2811994,4525504,80164,3985,40457,11492,4492,7473596,3577513,743304719,150787,6481,270374,82853,17325,112,747410164,Reckoner,16,100,0.959556098,0.910137277,0.86481399,0.999293801,2.33E-05,0.006464646
257,reckoner_human.wgsim_raw_rl_100_cov_16_1_30.corrected.fastq,run.reckoner.sh,30,2825892,4525072,73643,3629,35576,9784,3990,7473596,3594436,743352813,134510,5848,230381,69037,14798,97,747401920,Reckoner,16,100,0.963928145,0.923104975,0.883632533,0.999391794,1.99E-05,0.00655494
258,reckoner_human.wgsim_raw_rl_100_cov_32_1_20.corrected.fastq,run.reckoner.sh,20,5433826,9051341,254129,12987,149738,45173,13905,14947194,6927963,1485855447,525809,22176,1172234,377012,57205,364,1494938210,Reckoner,32,100,0.929457327,0.817245747,0.721610079,0.998558846,3.85E-05,0.00636308
259,reckoner_human.wgsim_raw_rl_100_cov_32_1_22.corrected.fastq,run.reckoner.sh,22,5517285,9051265,204751,11403,125359,37131,12368,14947194,7027594,1486140802,429519,18908,930656,296656,49396,287,1494893818,Reckoner,32,100,0.942401436,0.851323322,0.777818708,0.998845981,3.32E-05,0.005810187
260,reckoner_human.wgsim_raw_rl_100_cov_32_1_24.corrected.fastq,run.reckoner.sh,24,5580735,9051172,166953,10103,106557,31674,11311,14947194,7102532,1486325791,356781,16706,774445,242840,45386,289,1494864770,Reckoner,32,100,0.952169724,0.874715773,0.815791883,0.999039272,3.06E-05,0.006367602
261,reckoner_human.wgsim_raw_rl_100_cov_32_1_26.corrected.fastq,run.reckoner.sh,26,5632822,9051052,137345,8876,89789,27310,10326,14947194,7164127,1486471854,297156,14744,651512,202318,39392,281,1494841384,Reckoner,32,100,0.960173606,0.893510279,0.845738863,0.999193813,2.65E-05,0.007133428
262,reckoner_human.wgsim_raw_rl_100_cov_32_1_28.corrected.fastq,run.reckoner.sh,28,5675314,9050864,113354,8007,76075,23580,9269,14947194,7214316,1486591907,248540,13218,549610,170298,34835,234,1494822958,Reckoner,32,100,0.966696396,0.909265481,0.870230914,0.999319986,2.35E-05,0.006717382
263,reckoner_human.wgsim_raw_rl_100_cov_32_1_30.corrected.fastq,run.reckoner.sh,30,5710740,9050652,93960,7278,64322,20242,8258,14947194,7256141,1486694230,208173,11805,463812,141454,30412,189,1494806216,Reckoner,32,100,0.9721109,0.92300793,0.891022939,0.999427581,2.05E-05,0.006214652
264,sga_human.wgsim_raw_rl_100_cov_1_1_20.corrected.fastq,run.sga.sh,20,10370,270664,165885,99,19739,341,121,467098,17774,46420971,214939,485,55072,938,190,2,46710371,Sga,1,100,0.07637734,0.240892334,-0.164305389,0.994184931,4.11E-06,0.010526316
265,sga_human.wgsim_raw_rl_100_cov_1_1_22.corrected.fastq,run.sga.sh,22,9844,271852,167304,95,17714,289,104,467098,16747,46427152,216024,428,48987,768,169,1,46710276,Sga,1,100,0.071946248,0.251827013,-0.141804606,0.994297272,3.64E-06,0.00591716
266,sga_human.wgsim_raw_rl_100_cov_1_1_24.corrected.fastq,run.sga.sh,24,9127,272941,168845,88,15812,285,117,467098,15543,46432587,217271,386,43579,701,181,0,46710248,Sga,1,100,0.066761449,0.259816459,-0.123433299,0.994388426,3.87E-06,0
267,sga_human.wgsim_raw_rl_100_cov_1_1_26.corrected.fastq,run.sga.sh,26,8517,273965,170232,74,14052,258,109,467098,14406,46437412,218440,354,38781,643,182,0,46710218,Sga,1,100,0.061869218,0.267620286,-0.107444405,0.99446802,3.90E-06,0
268,sga_human.wgsim_raw_rl_100_cov_1_1_28.corrected.fastq,run.sga.sh,28,7849,274835,171443,66,12706,199,83,467098,13396,46441707,219495,309,34590,479,135,0,46710111,Sga,1,100,0.057520471,0.276405654,-0.093060702,0.994540625,2.89E-06,0
269,sga_human.wgsim_raw_rl_100_cov_1_1_30.corrected.fastq,run.sga.sh,30,7181,275731,172669,49,11289,179,81,467098,12279,46445760,220646,275,30549,462,127,0,46710098,Sga,1,100,0.05271654,0.283645184,-0.080420736,0.994603758,2.72E-06,0
270,sga_human.wgsim_raw_rl_100_cov_2_1_20.corrected.fastq,run.sga.sh,20,70623,540583,279256,413,42403,920,345,934198,98994,92836416,365841,1420,115491,2655,649,5,93421471,Sga,2,100,0.212965891,0.45589942,-0.041201717,0.99479717,7.00E-06,0.00770416
271,sga_human.wgsim_raw_rl_100_cov_2_1_22.corrected.fastq,run.sga.sh,22,67444,543614,284668,344,37313,815,304,934198,93643,92854553,371402,1213,97598,2297,521,2,93421229,Sga,2,100,0.201363309,0.483848133,-0.01344386,0.994936579,5.60E-06,0.003838772
272,sga_human.wgsim_raw_rl_100_cov_2_1_24.corrected.fastq,run.sga.sh,24,63758,545381,289870,277,34216,696,254,934198,88107,92863950,377117,1035,88386,1974,461,1,93421031,Sga,2,100,0.189386188,0.493687909,-0.004842828,0.994980006,4.95E-06,0.002169197
273,sga_human.wgsim_raw_rl_100_cov_2_1_26.corrected.fastq,run.sga.sh,26,59740,547000,295288,254,31250,666,271,934198,82376,92872556,382946,936,79877,1774,464,2,93420931,Sga,2,100,0.1770301,0.502210002,0.001558061,0.995011856,4.99E-06,0.004310345
274,sga_human.wgsim_raw_rl_100_cov_2_1_28.corrected.fastq,run.sga.sh,28,55751,548528,300685,209,28437,588,244,934198,76553,92880299,388936,770,72227,1626,425,1,93420837,Sga,2,100,0.164457162,0.508975706,0.005800352,0.995033399,4.56E-06,0.002352941
275,sga_human.wgsim_raw_rl_100_cov_2_1_30.corrected.fastq,run.sga.sh,30,51618,550133,306097,173,25684,493,215,934198,70688,92888305,394908,664,64411,1304,362,0,93420642,Sga,2,100,0.15182261,0.518229071,0.010680934,0.995058383,3.87E-06,0
276,sga_human.wgsim_raw_rl_100_cov_4_1_20.corrected.fastq,run.sga.sh,20,412716,1101629,291475,859,60274,1445,569,1868398,539214,185754429,393097,2501,147887,4311,1119,5,186842563,Sga,4,100,0.5783628,0.77987365,0.415114699,0.997062152,6.02E-06,0.004468275
277,sga_human.wgsim_raw_rl_100_cov_4_1_22.corrected.fastq,run.sga.sh,22,409110,1105698,300519,695,51237,1139,451,1868398,530538,185788258,402400,1877,114740,3231,823,3,186841870,Sga,4,100,0.568674446,0.818088878,0.442223385,0.997200462,4.42E-06,0.0036452
278,sga_human.wgsim_raw_rl_100_cov_4_1_24.corrected.fastq,run.sga.sh,24,399146,1106957,312431,642,48229,993,405,1868398,515603,185798685,417503,1707,104567,2814,717,4,186841600,Sga,4,100,0.552566375,0.827634418,0.437487274,0.99717778,3.86E-06,0.005578801
279,sga_human.wgsim_raw_rl_100_cov_4_1_26.corrected.fastq,run.sga.sh,26,385895,1107390,327393,548,46216,956,397,1868398,496850,185804771,436498,1466,98586,2631,674,3,186841479,Sga,4,100,0.532330921,0.830759764,0.423885839,0.997110625,3.62E-06,0.004451039
280,sga_human.wgsim_raw_rl_100_cov_4_1_28.corrected.fastq,run.sga.sh,28,370910,1108301,343854,526,43947,860,351,1868398,475859,185811247,457497,1459,92307,2295,612,2,186841278,Sga,4,100,0.509836547,0.834165701,0.408479723,0.997034007,3.29E-06,0.003267974
281,sga_human.wgsim_raw_rl_100_cov_4_1_30.corrected.fastq,run.sga.sh,30,353956,1109222,362378,484,41571,787,321,1868398,452550,185816554,480946,1318,87103,2143,549,3,186841166,Sga,4,100,0.484790508,0.835277485,0.389186456,0.99693826,2.95E-06,0.005464481
282,sga_human.wgsim_raw_rl_100_cov_8_1_20.corrected.fastq,run.sga.sh,20,1230192,2255269,202290,671,47118,1258,530,3736798,1586544,371710077,280761,1904,98098,3873,1080,5,373682342,Sga,8,100,0.849643738,0.939609065,0.795035091,0.998967797,2.90E-06,0.00462963
283,sga_human.wgsim_raw_rl_100_cov_8_1_22.corrected.fastq,run.sga.sh,22,1263997,2255202,176582,584,39499,934,379,3736798,1624989,371734877,242788,1435,74140,2588,676,2,373681495,Sga,8,100,0.870012319,0.954911422,0.828932469,0.999139302,1.81E-06,0.00295858
284,sga_human.wgsim_raw_rl_100_cov_8_1_24.corrected.fastq,run.sga.sh,24,1278579,2254745,163776,592,38276,830,370,3736798,1640948,371739613,226893,1371,69611,2169,672,2,373681279,Sga,8,100,0.878526598,0.958090251,0.840097203,0.999195261,1.80E-06,0.00297619
285,sga_human.wgsim_raw_rl_100_cov_8_1_26.corrected.fastq,run.sga.sh,26,1285815,2254150,157585,558,37873,817,349,3736798,1647778,371741694,220157,1276,67577,2126,605,3,373681216,Sga,8,100,0.882138832,0.959415563,0.844823294,0.999219278,1.63E-06,0.004958678
286,sga_human.wgsim_raw_rl_100_cov_8_1_28.corrected.fastq,run.sga.sh,28,1287597,2253524,156707,540,37698,732,303,3736798,1647751,371742665,220259,1202,66756,1892,526,2,373681053,Sga,8,100,0.882088961,0.960004638,0.845339693,0.999222238,1.41E-06,0.003802281
287,sga_human.wgsim_raw_rl_100_cov_8_1_30.corrected.fastq,run.sga.sh,30,1284112,2252922,161436,542,37112,674,282,3736798,1640387,371744103,227688,1134,65401,1744,495,5,373680957,Sga,8,100,0.878116243,0.960677164,0.842172825,0.999206644,1.34E-06,0.01010101
